ticker,universe_role,signal_date,HERD_STATE,ticker_year_ordinal,sparse_eligible,sale_date,outcome_end,sale_adjusted_open,base_absolute_available,base_absolute_share_delta_rate,base_absolute_time_to_reentry_sessions,base_constrained_available,base_constrained_share_delta_rate,base_constrained_time_to_reentry_sessions,base_days_at_or_above_minimum_delta,stress_absolute_available,stress_absolute_share_delta_rate,stress_absolute_time_to_reentry_sessions,stress_constrained_available,stress_constrained_share_delta_rate,stress_constrained_time_to_reentry_sessions,stress_days_at_or_above_minimum_delta
TJX,INDEPENDENT_CURRENT_CONSTITUENTS,2018-11-02,77.57936507936508,4,False,2018-11-05,2019-05-09,49.33286188066226,True,0.30665517629947026,33,True,0.30665517629947026,33.0,87,True,0.3014389860187674,33,True,0.3014389860187674,33.0,86
TJX,INDEPENDENT_CURRENT_CONSTITUENTS,2019-04-26,75.03306878306879,1,True,2019-04-29,2019-10-25,49.92070177106367,True,0.10053491508634793,21,True,0.10053491508634793,21.0,39,True,0.09614156048769584,21,True,0.09614156048769584,21.0,34
TJX,INDEPENDENT_CURRENT_CONSTITUENTS,2019-07-12,77.18253968253968,2,True,2019-07-15,2020-01-13,51.690368120127424,True,0.12467411738968903,26,True,0.12467411738968903,26.0,28,True,0.1201843986739215,26,True,0.1201843986739215,26.0,23
TJX,INDEPENDENT_CURRENT_CONSTITUENTS,2020-02-14,76.35582010582011,1,True,2020-02-18,2020-08-17,58.47640417838632,True,0.7596159809511485,24,True,0.7596159809511485,24.0,118,True,0.7525915632286384,24,True,0.7525915632286384,24.0,117
TJX,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-08,75.16534391534393,1,True,2021-01-11,2021-07-13,64.21699014730937,True,0.09646492472548807,37,True,0.09646492472548807,37.0,50,True,0.09208781759942752,37,True,0.09208781759942752,37.0,46
TJX,INDEPENDENT_CURRENT_CONSTITUENTS,2022-11-18,78.57969576719576,1,True,2022-11-21,2023-05-24,73.79018347636293,True,0.046177551520167004,75,True,0.046177551520167004,75.0,7,True,0.04200119246606393,75,True,0.03917303669138228,77.0,4
TJX,INDEPENDENT_CURRENT_CONSTITUENTS,2023-01-06,76.80224867724868,1,True,2023-01-09,2023-07-12,78.63389621262294,True,0.11485041953533837,43,True,0.11485041953533837,43.0,82,True,0.11039991719294773,43,True,0.11039991719294773,43.0,75
TJX,INDEPENDENT_CURRENT_CONSTITUENTS,2023-06-23,76.12433862433863,2,True,2023-06-26,2023-12-22,78.84802322687527,False,0.0,9,False,0.0,,0,False,0.0,9,False,0.0,,0
TJX,INDEPENDENT_CURRENT_CONSTITUENTS,2023-09-01,84.44113756613756,3,False,2023-09-05,2024-03-06,89.2442954576314,True,0.054819997960692035,39,True,0.054819997960692035,39.0,36,True,0.05060913810948331,39,True,0.05060913810948331,39.0,30
TJX,INDEPENDENT_CURRENT_CONSTITUENTS,2024-02-09,76.68650793650792,1,True,2024-02-12,2024-08-13,95.53798172642817,True,0.05397350119165312,44,True,0.05397350119165312,44.0,10,True,0.04976602057032764,44,True,0.04976602057032764,44.0,9
TJX,INDEPENDENT_CURRENT_CONSTITUENTS,2024-02-23,76.70304232804233,2,True,2024-02-26,2024-08-26,96.70920254996447,True,0.06689439076608372,35,True,0.06689439076608372,35.0,19,True,0.0626353297279516,35,True,0.0626353297279516,35.0,15
TJX,INDEPENDENT_CURRENT_CONSTITUENTS,2024-03-29,76.64517195767195,3,False,2024-04-01,2024-09-30,98.18611967791098,True,0.08318771712888129,11,True,0.08318771712888129,11.0,24,True,0.07886361284739363,11,True,0.07886361284739363,11.0,22
TJX,INDEPENDENT_CURRENT_CONSTITUENTS,2024-07-12,77.98445767195767,4,False,2024-07-15,2025-01-14,111.47295567246637,True,0.05282870112661664,22,True,0.04271279472570977,16.0,5,True,0.04862579056714189,22,True,0.0385502670412321,16.0,5
TJX,INDEPENDENT_CURRENT_CONSTITUENTS,2024-09-13,75.25628306878306,5,False,2024-09-16,2025-03-19,117.79831495272617,True,0.06808601417128424,33,True,0.06808601417128424,33.0,29,True,0.0638221961517107,33,True,0.0638221961517107,33.0,26
TJX,INDEPENDENT_CURRENT_CONSTITUENTS,2024-11-22,75.65310846560845,6,False,2024-11-25,2025-05-30,119.71531060253362,True,0.06735018532350079,73,True,0.06735018532350079,73.0,11,True,0.06308930474553631,73,True,0.06308930474553631,73.0,7
TJX,INDEPENDENT_CURRENT_CONSTITUENTS,2026-01-09,82.67195767195767,1,True,2026-01-12,2026-07-15,156.751970748797,True,0.06688551362100315,11,True,0.06688551362100315,11.0,16,True,0.06262648802058912,11,True,0.06262648802058912,11.0,15
TKO,INDEPENDENT_CURRENT_CONSTITUENTS,2021-03-19,75.27557319223986,1,True,2021-03-22,2021-09-20,52.887342962208066,True,0.20969025826606846,106,True,0.07266907214525675,38.0,60,True,0.2048611536313638,106,True,0.06838695847822107,38.0,57
TKO,INDEPENDENT_CURRENT_CONSTITUENTS,2021-05-21,77.02900797980584,2,True,2021-05-24,2021-11-19,53.29566574942487,True,0.21902981042086633,62,False,0.0,,51,True,0.2141634221308717,62,False,0.0,,49
TKO,INDEPENDENT_CURRENT_CONSTITUENTS,2021-06-11,79.42160052910053,3,False,2021-06-14,2021-12-10,57.981995332220976,True,0.32622005530390874,48,True,0.32622005530390874,48.0,117,True,0.3209257616845764,48,True,0.3209257616845764,48.0,112
TKO,INDEPENDENT_CURRENT_CONSTITUENTS,2022-08-12,75.13227513227514,1,True,2022-08-15,2023-02-14,67.82269488305606,True,0.07618154952446332,17,True,0.07618154952446332,17.0,33,True,0.07188541398639492,17,True,0.07188541398639492,17.0,33
TKO,INDEPENDENT_CURRENT_CONSTITUENTS,2022-10-28,77.87698412698413,2,True,2022-10-31,2023-05-03,73.99313678886188,True,0.15290935771883873,41,True,0.15290935771883873,41.0,25,True,0.14830692343063134,41,True,0.14830692343063134,41.0,22
TKO,INDEPENDENT_CURRENT_CONSTITUENTS,2022-12-02,76.7609126984127,3,False,2022-12-05,2023-06-07,75.06427857310375,True,0.1695991405837003,17,True,0.1695991405837003,17.0,18,True,0.1649300803908582,17,True,0.1649300803908582,17.0,18
TKO,INDEPENDENT_CURRENT_CONSTITUENTS,2023-01-06,76.28968253968254,1,True,2023-01-09,2023-07-12,79.43112737264646,True,0.044787545311825605,43,True,0.044787545311825605,43.0,5,True,0.04061673518677833,43,True,0.04061673518677833,43.0,5
TKO,INDEPENDENT_CURRENT_CONSTITUENTS,2023-02-03,76.66997354497354,2,True,2023-02-06,2023-08-08,83.9767677958949,True,0.10457806644336154,24,True,0.10457806644336154,24.0,24,True,0.10016857151389069,24,True,0.10016857151389069,24.0,23
TKO,INDEPENDENT_CURRENT_CONSTITUENTS,2023-03-31,81.39880952380952,3,False,2023-04-03,2023-10-03,80.68126010508527,True,0.017232776090349455,123,False,0.0,,0,True,0.013171965085198023,123,False,0.0,,0
TKO,INDEPENDENT_CURRENT_CONSTITUENTS,2023-06-02,77.12466931216932,4,False,2023-06-05,2023-12-04,95.8089961010572,True,0.2727778938155587,96,False,0.0,,53,True,0.26769694223809926,96,False,0.0,,51
TKO,INDEPENDENT_CURRENT_CONSTITUENTS,2023-06-16,79.57175925925927,5,False,2023-06-20,2023-12-18,96.62077540042324,True,0.35689788568380965,120,False,0.0,,62,True,0.3514811256299024,120,False,0.0,,62
TKO,INDEPENDENT_CURRENT_CONSTITUENTS,2023-08-25,75.85152116402116,6,False,2023-08-28,2024-02-28,107.08589974835607,True,0.5038652955630936,72,True,0.5038652955630936,72.0,123,True,0.49786183904259174,72,True,0.49786183904259174,72.0,123
TKO,INDEPENDENT_CURRENT_CONSTITUENTS,2024-06-07,76.77744708994709,1,True,2024-06-10,2024-12-09,105.2463844607136,True,0.0306825250429974,6,False,0.0,,1,True,0.026568022405166536,6,False,0.0,,0
TKO,INDEPENDENT_CURRENT_CONSTITUENTS,2024-09-27,79.94378306878306,2,True,2024-09-30,2025-04-02,122.8723697144302,True,0.08829606475958318,19,True,0.08829606475958318,19.0,17,True,0.08395156786515168,19,True,0.08395156786515168,19.0,16
TKO,INDEPENDENT_CURRENT_CONSTITUENTS,2024-12-06,79.43121693121694,3,False,2024-12-09,2025-06-12,140.54732730550748,True,0.05827610364017466,80,False,0.0,,2,True,0.05405144695474284,80,False,0.0,,1
TKO,INDEPENDENT_CURRENT_CONSTITUENTS,2025-01-24,79.69576719576719,1,True,2025-01-27,2025-07-29,148.6891802502381,True,0.11958163378399234,49,False,0.0,,16,True,0.11511224435170453,49,False,0.0,,12
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2014-01-10,78.35582362542777,1,True,2014-01-13,2014-07-15,109.53367626218623,True,0.03438074983987782,9,False,0.0,,1,True,0.03025148382407883,9,False,0.0,,1
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2014-02-14,81.5633199743647,2,True,2014-02-18,2014-08-18,118.89045693660783,True,0.08374014227797555,51,True,0.08374014227797555,51.0,68,True,0.07941383270564617,51,True,0.07941383270564617,51.0,52
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2014-02-28,77.78842539868188,3,False,2014-03-03,2014-08-29,118.22763834460049,True,0.07769825183768941,42,True,0.07769825183768941,42.0,47,True,0.07339606159750178,42,True,0.07339606159750178,42.0,43
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2017-05-05,79.73710317460318,1,True,2017-05-08,2017-11-03,167.1021781787235,True,0.00610110795656027,3,False,0.0,,0,True,0.0020847347649810555,3,False,0.0,,0
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2017-05-26,78.29861111111111,2,True,2017-05-30,2017-11-27,168.7982690697071,True,0.013167464486315561,50,False,0.0,,0,True,0.00912288227607605,50,False,0.0,,0
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2017-09-08,81.99404761904762,3,False,2017-09-11,2018-03-13,187.52952431798514,True,0.04876510433927694,60,True,0.04876510433927694,60.0,4,True,0.04457841572913557,60,True,0.04457841572913557,60.0,3
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-12,78.3316798941799,1,True,2018-01-16,2018-07-17,206.9656561003796,True,0.05303421635840988,18,True,0.05303421635840988,18.0,10,True,0.048830485378540844,18,True,0.048830485378540844,18.0,7
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2018-08-10,75.72751322751323,2,True,2018-08-13,2019-02-13,226.5231113723842,True,0.09552432328866467,93,True,0.09552432328866467,93.0,11,True,0.0911509710599645,93,True,0.0911509710599645,93.0,10
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2018-08-24,75.16534391534393,3,False,2018-08-27,2019-02-28,230.5747983491552,True,0.11511932887777498,83,True,0.11511932887777498,83.0,16,True,0.11066775304459342,83,True,0.11066775304459342,83.0,14
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2018-09-14,79.46428571428571,4,False,2018-09-17,2019-03-20,232.03812085880992,True,0.12219633480635439,69,True,0.12219633480635439,69.0,17,True,0.11771650744192663,69,True,0.11771650744192663,69.0,17
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2019-04-05,75.5869708994709,1,True,2019-04-08,2019-10-07,271.37708218557515,True,0.08184770607055958,10,True,0.08184770607055958,10.0,17,True,0.07752895113661573,10,True,0.07752895113661573,10.0,14
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-10,76.47982804232804,1,True,2020-01-13,2020-07-14,323.17584044675675,True,0.2432218504147936,49,True,0.2432218504147936,49.0,32,True,0.23825888707870035,49,True,0.23825888707870035,49.0,32
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2020-02-14,78.14980158730158,2,True,2020-02-18,2020-08-17,332.2553808947014,True,0.2781498421266908,25,True,0.2781498421266908,25.0,40,True,0.27304744563776784,25,True,0.27304744563776784,25.0,40
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2020-07-24,77.40575396825398,3,False,2020-07-27,2021-01-26,397.9418813626901,False,0.0,3,False,0.0,,0,False,0.0,3,False,0.0,,0
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2020-10-09,79.1170634920635,4,False,2020-10-12,2021-04-14,458.5756355078332,True,0.05907856071022133,32,False,0.0,,14,True,0.054850700602153024,32,False,0.0,,12
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-06,83.03571428571428,5,False,2020-11-09,2021-05-12,513.709523511782,True,0.1864100502886361,12,True,0.1864100502886361,12.0,113,True,0.18167388065069834,12,True,0.18167388065069834,12.0,113
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2021-09-03,79.96031746031746,1,True,2021-09-07,2022-03-08,560.1118902575914,True,0.09060786711621205,118,False,0.0,,10,True,0.08625414146640353,118,False,0.0,,10
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2021-10-29,77.25694444444446,2,True,2021-11-01,2022-05-03,623.8582792781232,True,0.21473005515630117,79,True,0.21473005515630117,79.0,76,True,0.20988083156440518,79,True,0.20988083156440518,79.0,75
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2021-12-31,79.54695767195767,3,False,2022-01-03,2022-07-06,654.3500879611331,True,0.31483958888873387,115,True,0.31483958888873387,115.0,126,True,0.3095907262900579,115,True,0.3095907262900579,115.0,126
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2024-03-08,78.40608465608466,1,True,2024-03-11,2024-09-10,589.3056415360683,True,0.1099577209053395,79,True,0.1099577209053395,79.0,53,True,0.1055267503013162,79,True,0.1055267503013162,79.0,46
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2024-05-17,75.26455026455027,2,True,2024-05-20,2024-11-18,589.1474617445184,True,0.15669901679621367,126,True,0.10965978912164842,30.0,52,True,0.15208145412279417,126,True,0.10523000786650849,30.0,49
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-02,76.47156084656085,3,False,2024-08-05,2025-02-05,603.3633330137778,True,0.21996714402457807,75,True,0.21996714402457807,75.0,67,True,0.2150970138824697,75,True,0.2150970138824697,75.0,65
TMO,INDEPENDENT_CURRENT_CONSTITUENTS,2025-10-31,75.57870370370371,1,True,2025-11-03,2026-05-06,562.1166826242751,True,0.21632769446201827,93,False,0.0,,61,True,0.2114720930661158,93,False,0.0,,60
TMUS,PRIMARY,2020-02-14,77.28695549757194,1,True,2020-02-18,2020-08-17,92.61708599258174,True,0.29436863277168146,21,True,0.29436863277168146,21.0,51,True,0.28920149058729017,21,True,0.28920149058729017,21.0,51
TMUS,PRIMARY,2020-06-05,75.09013259775455,2,True,2020-06-08,2020-12-04,96.33705538847752,False,0.0,5,False,0.0,,0,False,0.0,5,False,0.0,,0
TMUS,PRIMARY,2020-10-09,79.289987177706,3,False,2020-10-12,2021-04-14,112.90007443113748,True,0.0812636510708098,14,True,0.0812636510708098,14.0,12,True,0.07694722769462414,14,True,0.07694722769462414,14.0,10
TMUS,PRIMARY,2020-11-06,77.86450534092045,4,False,2020-11-09,2021-05-12,119.9957629532637,True,0.06272606888644794,72,True,0.049971573654050916,70.0,10,True,0.05848364786204696,72,True,0.04578006879733776,70.0,9
TMUS,PRIMARY,2023-12-01,75.88458994708995,1,True,2023-12-04,2024-06-05,145.4437609579134,False,0.0,1,False,0.0,,0,False,0.0,1,False,0.0,,0
TMUS,PRIMARY,2024-05-31,78.38955026455027,1,True,2024-06-03,2024-12-02,168.9126935512893,True,0.005184096087530232,1,False,0.0,,0,True,0.0011713836233449015,1,False,0.0,,0
TMUS,PRIMARY,2024-07-19,75.25628306878308,2,True,2024-07-22,2025-01-22,175.61112072166313,True,0.02952112532742035,4,False,0.0,,0,True,0.025411259017534604,4,False,0.0,,0
TMUS,PRIMARY,2024-08-02,81.51455026455025,3,False,2024-08-05,2025-02-05,186.2105076111205,True,0.02590933157086628,1,False,0.0,,0,True,0.021813883604726136,1,False,0.0,,0
TMUS,PRIMARY,2024-09-13,81.29960317460318,4,False,2024-09-16,2025-03-19,199.03430921374718,True,0.0313752434671426,4,False,0.0,,1,True,0.027257975485266206,4,False,0.0,,0
TMUS,PRIMARY,2024-09-27,78.61276455026456,5,False,2024-09-30,2025-04-02,200.36478656661947,True,0.001958109980710665,1,False,0.0,,0,False,0.0,1,False,0.0,,0
TMUS,PRIMARY,2025-02-14,79.81150793650794,1,True,2025-02-18,2025-08-19,263.1522231784275,True,0.20463216044967747,83,True,0.20463216044967747,83.0,100,True,0.19982324782978056,83,True,0.19982324782978056,83.0,96
TPL,INDEPENDENT_CURRENT_CONSTITUENTS,2014-05-09,85.9908526918849,1,True,2014-05-12,2014-11-07,14.800402138964207,True,0.14383604470980593,110,False,0.0,,4,True,0.13926983124556958,110,False,0.0,,4
TPL,INDEPENDENT_CURRENT_CONSTITUENTS,2014-08-29,78.4651780685858,2,True,2014-09-02,2015-03-04,19.826718360574148,True,0.8878322569121344,72,False,0.0,,117,True,0.8802959975770657,72,False,0.0,,116
TPL,INDEPENDENT_CURRENT_CONSTITUENTS,2016-08-19,78.21593915343915,1,True,2016-08-22,2017-02-22,17.323361449203027,True,0.016349450691782064,5,False,0.0,,0,True,0.012292165937046073,5,False,0.0,,0
TPL,INDEPENDENT_CURRENT_CONSTITUENTS,2016-09-30,80.35714285714286,2,True,2016-10-03,2017-04-04,23.474313492856446,False,0.0,1,False,0.0,,0,False,0.0,1,False,0.0,,0
TPL,INDEPENDENT_CURRENT_CONSTITUENTS,2016-11-18,76.33101851851852,3,False,2016-11-21,2017-05-24,28.80881310153646,True,0.09300602577189188,77,False,0.0,,24,True,0.08864272663085337,77,False,0.0,,20
TPL,INDEPENDENT_CURRENT_CONSTITUENTS,2017-09-01,76.71130952380952,1,True,2017-09-05,2018-03-07,38.83904971573821,True,0.04987119849880006,6,False,0.0,,2,True,0.045680094341459254,6,False,0.0,,2
TPL,INDEPENDENT_CURRENT_CONSTITUENTS,2017-11-03,75.65310846560847,2,True,2017-11-06,2018-05-09,40.67255755011377,True,0.036860327041861485,28,False,0.0,,5,True,0.03272116251057344,28,False,0.0,,1
TPL,INDEPENDENT_CURRENT_CONSTITUENTS,2017-12-22,78.96825396825396,3,False,2017-12-26,2018-06-27,42.555368586638615,False,0.0,3,False,0.0,,0,False,0.0,3,False,0.0,,0
TPL,INDEPENDENT_CURRENT_CONSTITUENTS,2018-05-04,85.49107142857144,1,True,2018-05-07,2018-11-02,63.143044040822424,True,0.020492868645277884,6,False,0.0,,0,True,0.01641904329371946,6,False,0.0,,0
TPL,INDEPENDENT_CURRENT_CONSTITUENTS,2018-08-03,75.63657407407408,2,True,2018-08-06,2019-02-06,79.3889978564996,True,0.9199428740313165,97,True,0.9199428740313165,97.0,72,True,0.9122784285519898,97,True,0.9122784285519898,97.0,72
