ticker,sector_etf,rush_episode_start,settlement_date,publication_date,fold_id,days_to_cover,previous_days_to_cover,two_period_days_to_cover,sector_percentile,exposed,execution_date,outcome_end,minimum_return_63d,terminal_return_63d,adverse_path
EA,XLC,2025-08-08,2025-07-31,2025-08-11,F5,3.15,4.35,3.91,1.0,False,2025-08-12,2025-11-10,-0.06568843813939595,0.1332832320058499,False
MO,XLP,2025-08-08,2025-07-31,2025-08-11,F5,3.54,3.39,3.54,0.5,False,2025-08-12,2025-11-10,-0.13208374312306537,-0.11407269108427476,True
GLW,XLK,2025-08-01,2025-07-31,2025-08-11,F5,1.95,3.28,3.13,0.2857142857142857,False,2025-08-12,2025-11-10,-0.018707192480573065,0.35241394639834533,False
FE,XLU,2025-07-25,2025-07-31,2025-08-11,F5,4.77,4.79,3.94,0.5,False,2025-08-12,2025-11-10,-0.01788584588233455,0.06814728560451111,False
AEP,XLU,2025-07-25,2025-07-31,2025-08-11,F5,6.18,8.3,7.45,0.8571428571428571,False,2025-08-12,2025-11-10,-0.04955797630605241,0.10301278849876927,False
MNST,XLP,2025-08-08,2025-07-31,2025-08-11,F5,3.89,3.59,2.64,0.625,False,2025-08-12,2025-11-10,-0.035920651004578974,0.093706077062649,False
CSGP,XLRE,2025-07-25,2025-07-31,2025-08-11,F5,4.73,7.39,5.33,1.0,False,2025-08-12,2025-11-10,-0.23999543229477505,-0.23999543229477505,True
CSCO,XLK,2025-08-08,2025-07-31,2025-08-11,F5,3.04,2.68,1.89,0.7142857142857143,False,2025-08-12,2025-11-10,-0.07256940278917456,0.01604506241484205,False
HSY,XLP,2025-08-08,2025-07-31,2025-08-11,F5,4.88,5.87,4.79,1.0,False,2025-08-12,2025-11-10,-0.07319649527024719,-0.03550989222101908,False
J,XLI,2025-08-08,2025-07-31,2025-08-11,F5,3.55,4.68,3.49,0.8,False,2025-08-12,2025-11-10,-0.04090441138954959,0.032079667356042174,False
NOC,XLI,2025-07-25,2025-07-31,2025-08-11,F5,2.61,4.11,2.99,0.6666666666666666,False,2025-08-12,2025-11-10,-0.026872098823016555,-0.026872098823016555,False
COHR,XLK,2025-08-01,2025-07-31,2025-08-11,F5,2.69,3.55,2.38,0.6428571428571429,False,2025-08-12,2025-11-10,-0.25746392559980635,0.43033634722724123,True
GD,XLI,2025-08-08,2025-07-31,2025-08-11,F5,1.4,2.03,1.54,0.26666666666666666,False,2025-08-12,2025-11-10,-0.0013693858924442859,0.11788180942553428,False
ATO,XLU,2025-08-08,2025-07-31,2025-08-11,F5,8.72,8.55,6.81,1.0,True,2025-08-12,2025-11-10,-0.014696340467032942,0.07822936791299506,False
AVGO,XLK,2025-08-08,2025-07-31,2025-08-11,F5,2.55,2.81,2.16,0.5,False,2025-08-12,2025-11-10,-0.07425770068830517,0.1476011155810688,False
NKE,XLY,2025-08-08,2025-07-31,2025-08-11,F5,3.52,2.58,1.55,0.6666666666666666,False,2025-08-12,2025-11-10,-0.18403250329883813,-0.18403250329883813,True
NDAQ,XLF,2025-08-08,2025-07-31,2025-08-11,F5,1.29,2.26,1.72,0.5,False,2025-08-12,2025-11-10,-0.10890235927547975,-0.08386555866004175,False
DG,XLP,2025-08-08,2025-07-31,2025-08-11,F5,3.35,3.06,2.4,0.375,False,2025-08-12,2025-11-10,-0.162077229201521,-0.12312441811769181,True
F,XLY,2025-07-25,2025-07-31,2025-08-11,F5,2.32,2.27,1.76,0.3333333333333333,False,2025-08-12,2025-11-10,0.0,0.18330649683232636,False
JNJ,XLV,2025-08-08,2025-07-31,2025-08-11,F5,1.76,2.59,1.67,1.0,False,2025-08-12,2025-11-10,0.0,0.09846603892898975,False
CHRW,XLI,2025-08-08,2025-07-31,2025-08-11,F5,4.07,7.14,5.62,1.0,False,2025-08-12,2025-11-10,0.0,0.2836524844577095,False
GNRC,XLI,2025-08-01,2025-07-31,2025-08-11,F5,2.63,4.37,3.55,0.7333333333333333,False,2025-08-12,2025-11-10,-0.22664189461940498,-0.2123101733511712,True
ADM,XLP,2025-08-08,2025-07-31,2025-08-11,F5,2.95,4.14,2.01,0.125,False,2025-08-12,2025-11-10,-0.03551225351612686,-0.03551225351612686,False
SCHW,XLF,2025-08-22,2025-08-15,2025-08-26,F5,2.3,1.91,2.83,0.1,False,2025-08-27,2025-11-25,-0.06320910869270624,-0.06062091897124133,False
CAT,XLI,2025-08-22,2025-08-15,2025-08-26,F5,1.69,2.44,2.3,0.1388888888888889,False,2025-08-27,2025-11-25,-0.04056216208357377,0.31332860973145094,False
APTV,XLY,2025-08-22,2025-08-15,2025-08-26,F5,1.76,1.78,2.35,0.0625,False,2025-08-27,2025-11-25,-0.12095057584614455,-0.04465290601865368,True
L,XLF,2025-08-22,2025-08-15,2025-08-26,F5,2.93,2.97,3.02,0.7,False,2025-08-27,2025-11-25,-0.004980856931966926,0.12016184316726175,False
DUK,XLU,2025-08-22,2025-08-15,2025-08-26,F5,3.96,4.18,4.82,0.3333333333333333,False,2025-08-27,2025-11-25,-0.028379690169787697,-0.0055803369662451585,False
CMI,XLI,2025-08-22,2025-08-15,2025-08-26,F5,1.69,1.76,2.15,0.1388888888888889,False,2025-08-27,2025-11-25,-0.023094157029426077,0.23835854540158574,False
LNT,XLU,2025-08-22,2025-08-15,2025-08-26,F5,5.93,4.17,3.29,0.7777777777777778,False,2025-08-27,2025-11-25,-0.03313075539926402,0.04855547506985469,False
LOW,XLY,2025-08-22,2025-08-15,2025-08-26,F5,2.66,3.16,2.98,0.3125,False,2025-08-27,2025-11-25,-0.14698442109809473,-0.07499655366230384,True
AZO,XLY,2025-08-22,2025-08-15,2025-08-26,F5,2.51,2.2,2.0,0.21875,False,2025-08-27,2025-11-25,-0.1496335053317448,-0.061192625321657146,True
LVS,XLY,2025-08-15,2025-08-15,2025-08-26,F5,3.89,2.27,3.98,0.8125,False,2025-08-27,2025-11-25,-0.18042325896248057,0.19761915308600186,True
STT,XLF,2025-08-22,2025-08-15,2025-08-26,F5,2.91,2.19,1.48,0.6,False,2025-08-27,2025-11-25,-0.03821383116086652,0.017903064828797,False
CCL,XLY,2025-08-22,2025-08-15,2025-08-26,F5,3.44,2.99,2.23,0.625,False,2025-08-27,2025-11-25,-0.23438463604209625,-0.20470007458059547,True
NTRS,XLF,2025-08-22,2025-08-15,2025-08-26,F5,2.42,1.92,2.3,0.2,False,2025-08-27,2025-11-25,-0.06146642063182828,-0.00632614852055724,False
CCI,XLRE,2025-08-22,2025-08-15,2025-08-26,F5,1.27,1.22,2.39,0.3333333333333333,False,2025-08-27,2025-11-25,-0.1133344214229266,-0.09727923994984589,False
INCY,XLV,2025-08-15,2025-08-15,2025-08-26,F5,5.26,4.2,4.58,0.7142857142857143,False,2025-08-27,2025-11-25,-0.03748223499746561,0.24410664372265822,False
PFE,XLV,2025-08-22,2025-08-15,2025-08-26,F5,2.29,2.69,2.47,0.2857142857142857,False,2025-08-27,2025-11-25,-0.058635701660262995,0.04399253945059889,False
CVS,XLV,2025-08-22,2025-08-15,2025-08-26,F5,2.45,1.48,2.15,0.42857142857142855,False,2025-08-27,2025-11-25,-0.02321692332599179,0.09984008994270988,False
LDOS,XLI,2025-08-22,2025-08-15,2025-08-26,F5,3.04,4.14,3.33,0.6111111111111112,False,2025-08-27,2025-11-25,-0.030972327174041636,0.04649943631761322,False
WBD,XLC,2025-08-15,2025-08-15,2025-08-26,F5,1.79,1.12,1.89,0.3333333333333333,False,2025-08-27,2025-11-25,-0.04362137831902235,0.8897119175383152,False
LH,XLV,2025-08-22,2025-08-15,2025-08-26,F5,5.32,3.03,4.26,0.8571428571428571,False,2025-08-27,2025-11-25,-0.11465281857057052,-0.03140934751978908,False
CSGP,XLRE,2025-08-22,2025-08-15,2025-08-26,F5,5.41,4.73,7.39,1.0,False,2025-08-27,2025-11-25,-0.26752376887588025,-0.2263834621628794,True
CBRE,XLRE,2025-08-22,2025-08-15,2025-08-26,F5,2.75,2.14,3.08,0.6666666666666666,False,2025-08-27,2025-11-25,-0.08359905642856758,-0.005090693290650372,False
BA,XLI,2025-08-22,2025-08-15,2025-08-26,F5,2.61,2.2,2.15,0.4722222222222222,False,2025-08-27,2025-11-25,-0.23979289183849062,-0.2257023758846518,True
C,XLF,2025-08-22,2025-08-15,2025-08-26,F5,2.76,2.15,2.26,0.5,False,2025-08-27,2025-11-25,-0.030350020474008366,0.05061644141851662,False
WYNN,XLY,2025-08-22,2025-08-15,2025-08-26,F5,3.68,2.75,2.62,0.71875,False,2025-08-27,2025-11-25,-0.08668831243873065,0.036806015627348865,False
URI,XLI,2025-08-22,2025-08-15,2025-08-26,F5,4.43,2.72,3.95,0.8888888888888888,False,2025-08-27,2025-11-25,-0.18720854997105563,-0.14498564189616336,True
GPC,XLY,2025-08-15,2025-08-15,2025-08-26,F5,4.74,3.09,4.18,0.875,False,2025-08-27,2025-11-25,-0.1162586411762444,-0.07174385116459014,False
FIX,XLI,2025-08-22,2025-08-15,2025-08-26,F5,1.94,1.41,2.54,0.3333333333333333,False,2025-08-27,2025-11-25,-0.015806701637703036,0.34909818205637055,False
ORLY,XLY,2025-08-22,2025-08-15,2025-08-26,F5,3.05,2.33,3.53,0.5625,False,2025-08-27,2025-11-25,-0.1186929916583539,-0.025660795006742232,False
XEL,XLU,2025-08-22,2025-08-15,2025-08-26,F5,2.92,3.01,3.65,0.2222222222222222,False,2025-08-27,2025-11-25,-0.015369985406717412,0.11183736366945896,False
RTX,XLI,2025-08-22,2025-08-15,2025-08-26,F5,4.26,2.55,3.01,0.7777777777777778,False,2025-08-27,2025-11-25,-0.050613077756385794,0.08127116173557991,False
EW,XLV,2025-08-22,2025-08-15,2025-08-26,F5,2.5,1.31,2.13,0.5714285714285714,False,2025-08-27,2025-11-25,-0.10197774838039608,0.07317673730580476,False
RCL,XLY,2025-08-22,2025-08-15,2025-08-26,F5,5.95,4.59,5.47,1.0,False,2025-08-27,2025-11-25,-0.3108120725950737,-0.25577986644611406,True
BLK,XLF,2025-08-22,2025-08-15,2025-08-26,F5,3.12,2.29,2.59,0.8,False,2025-08-27,2025-11-25,-0.11878803358958767,-0.0857154402945538,False
ALB,XLB,2025-08-22,2025-08-15,2025-08-26,F5,2.77,2.34,3.55,1.0,False,2025-08-27,2025-11-25,-0.17221718849916723,0.43635523271280197,True
RF,XLF,2025-08-22,2025-08-15,2025-08-26,F5,2.66,2.02,4.4,0.3,False,2025-08-27,2025-11-25,-0.13979868688844088,-0.06354097592734576,True
LYV,XLC,2025-08-22,2025-08-15,2025-08-26,F5,7.67,10.24,9.26,1.0,False,2025-08-27,2025-11-25,-0.24134810012779395,-0.21749114037757244,True
RMD,XLV,2025-08-22,2025-08-15,2025-08-26,F5,7.75,7.95,13.09,1.0,False,2025-08-27,2025-11-25,-0.13285515257873182,-0.09062126612673582,True
JCI,XLI,2025-08-22,2025-08-15,2025-08-26,F5,5.24,1.27,2.25,1.0,False,2025-08-27,2025-11-25,-0.03596596250335282,0.04923580737990041,False
EXPE,XLY,2025-08-22,2025-08-15,2025-08-26,F5,2.51,4.82,4.34,0.21875,False,2025-08-27,2025-11-25,-0.006987444908691409,0.22076834644220988,False
MOS,XLB,2025-08-22,2025-08-15,2025-08-26,F5,1.6,2.5,2.5,0.3333333333333333,False,2025-08-27,2025-11-25,-0.2905019899116491,-0.27366638819591116,True
MS,XLF,2025-08-22,2025-08-15,2025-08-26,F5,3.16,2.56,2.71,0.9,False,2025-08-27,2025-11-25,-0.008635747449131759,0.11418608229247385,False
GM,XLY,2025-08-22,2025-08-15,2025-08-26,F5,2.7,1.37,2.25,0.375,False,2025-08-27,2025-11-25,-0.05543584845899041,0.24201239548697262,False
GEN,XLK,2025-08-22,2025-08-15,2025-08-26,F5,3.79,5.57,4.69,0.7777777777777778,False,2025-08-27,2025-11-25,-0.17208853862972184,-0.12799310734567382,True
ORLY,XLY,2025-09-05,2025-08-29,2025-09-10,F5,3.84,3.05,2.33,0.8125,True,2025-09-11,2025-12-10,-0.14950846591404687,-0.1316082590380493,True
APA,XLE,2025-09-05,2025-08-29,2025-09-10,F5,7.5,5.17,6.73,1.0,False,2025-09-11,2025-12-10,-0.046888549774901644,0.15816679157173863,False
HD,XLY,2025-09-05,2025-08-29,2025-09-10,F5,2.6,3.76,3.3,0.4375,False,2025-09-11,2025-12-10,-0.21501107473738557,-0.1653653463560555,True
FLEX,XLK,2025-09-05,2025-08-29,2025-09-10,F5,2.43,2.32,1.89,0.5,False,2025-09-11,2025-12-10,-0.05577691400757634,0.24857097530474004,False
GOOGL,XLC,2025-08-29,2025-08-29,2025-09-10,F5,1.94,1.99,1.32,0.4,False,2025-09-11,2025-12-10,-0.015808931590409747,0.33302603813115295,False
AVGO,XLK,2025-08-29,2025-08-29,2025-09-10,F5,2.16,2.54,2.55,0.16666666666666666,False,2025-09-11,2025-12-10,-0.09577567094700223,0.1502866274791832,False
GM,XLY,2025-09-05,2025-08-29,2025-09-10,F5,2.65,2.7,1.37,0.5,False,2025-09-11,2025-12-10,-0.05723047515420199,0.3790036026636612,False
SYY,XLP,2025-09-05,2025-08-29,2025-09-10,F5,5.23,4.39,4.15,1.0,True,2025-09-11,2025-12-10,-0.09842295685286384,-0.08625122272009067,False
GOOG,XLC,2025-08-29,2025-08-29,2025-09-10,F5,1.69,2.09,1.24,0.2,False,2025-09-11,2025-12-10,-0.013663883707255686,0.3340370018324388,False
MU,XLK,2025-09-05,2025-08-29,2025-09-10,F5,2.17,1.55,1.41,0.25,False,2025-09-11,2025-12-10,0.0,0.7525079061722153,False
CIEN,XLK,2025-09-05,2025-08-29,2025-09-10,F5,2.71,3.29,3.44,0.6666666666666666,False,2025-09-11,2025-12-10,-0.009207556226415226,0.6743396686792453,False
FE,XLU,2025-08-29,2025-08-29,2025-09-10,F5,6.6,6.08,4.77,1.0,True,2025-09-11,2025-12-10,-0.012388129540454762,0.02856077691618486,False
ATO,XLU,2025-09-05,2025-08-29,2025-09-10,F5,6.55,5.06,8.72,0.6666666666666666,False,2025-09-11,2025-12-10,-0.02373945493789542,0.008220036418790322,False
VLO,XLE,2025-09-05,2025-08-29,2025-09-10,F5,5.7,5.82,3.76,0.5,False,2025-09-11,2025-12-10,-0.007614594149829235,0.12386463620608712,False
CDNS,XLK,2025-08-29,2025-08-29,2025-09-10,F5,2.76,2.78,1.71,0.75,False,2025-09-11,2025-12-10,-0.15257971169587692,-0.04691292367539435,True
LOW,XLY,2025-09-05,2025-08-29,2025-09-10,F5,2.57,2.66,3.16,0.375,False,2025-09-11,2025-12-10,-0.18997960986984663,-0.09173835306484424,True
WBD,XLC,2025-09-05,2025-08-29,2025-09-10,F5,2.27,1.79,1.12,0.6,False,2025-09-11,2025-12-10,0.0,0.826221431286474,False
ES,XLU,2025-09-05,2025-08-29,2025-09-10,F5,2.13,2.62,2.55,0.3333333333333333,False,2025-09-11,2025-12-10,-0.02690244527832042,0.051478970425723025,False
ADM,XLP,2025-09-05,2025-08-29,2025-09-10,F5,2.22,2.24,2.95,0.6666666666666666,False,2025-09-11,2025-12-10,-0.08824483514211934,-0.04427654865127184,False
TSLA,XLY,2025-09-05,2025-08-29,2025-09-10,F5,1.06,1.0,1.0,0.0625,False,2025-09-11,2025-12-10,0.0,0.2240720564457932,False
ADSK,XLK,2025-09-05,2025-08-29,2025-09-10,F5,1.79,2.18,2.47,0.08333333333333333,False,2025-09-11,2025-12-10,-0.11577091727314215,-0.07524954926582361,False
VMC,XLB,2025-09-05,2025-08-29,2025-09-10,F5,5.35,4.27,3.53,1.0,True,2025-09-11,2025-12-10,-0.0699204877696481,-0.01449690556873684,False
PODD,XLV,2025-09-05,2025-08-29,2025-09-10,F5,3.23,2.08,3.58,0.5,False,2025-09-11,2025-12-10,-0.12943123006854784,-0.12650174497365152,True
RL,XLY,2025-09-12,2025-09-15,2025-09-24,F5,2.19,2.79,1.41,0.23076923076923078,False,2025-09-25,2025-12-24,0.0,0.19717711712257957,False
BAC,XLF,2025-09-19,2025-09-15,2025-09-24,F5,2.81,2.68,2.89,0.3333333333333333,False,2025-09-25,2025-12-24,-0.061716309906805655,0.09049800684695009,False
RJF,XLF,2025-09-19,2025-09-15,2025-09-24,F5,6.2,8.91,8.36,1.0,False,2025-09-25,2025-12-24,-0.1170536054387531,-0.03262736953266154,False
CDNS,XLK,2025-09-19,2025-09-15,2025-09-24,F5,1.95,2.76,2.78,0.3333333333333333,False,2025-09-25,2025-12-24,-0.1437931161200463,-0.09485554613927338,True
SWKS,XLK,2025-09-19,2025-09-15,2025-09-24,F5,5.32,6.56,3.88,1.0,False,2025-09-25,2025-12-24,-0.22898395611192912,-0.1778801762132659,True
ROK,XLI,2025-09-19,2025-09-15,2025-09-24,F5,3.48,2.58,1.81,0.8571428571428571,True,2025-09-25,2025-12-24,-0.01846885098308948,0.1754331846967936,False
TDY,XLK,2025-09-19,2025-09-15,2025-09-24,F5,2.74,2.65,1.9,0.5714285714285714,False,2025-09-25,2025-12-24,-0.1440459342756184,-0.08056532791519433,True
CAT,XLI,2025-09-19,2025-09-15,2025-09-24,F5,3.39,2.26,1.69,0.7142857142857143,False,2025-09-25,2025-12-24,0.0,0.2624799995923608,False
CMI,XLI,2025-09-12,2025-09-15,2025-09-24,F5,2.12,2.29,1.69,0.14285714285714285,False,2025-09-25,2025-12-24,-0.014636202869303228,0.2555187140167272,False
MPWR,XLK,2025-09-19,2025-09-15,2025-09-24,F5,3.49,3.97,3.11,0.6666666666666666,False,2025-09-25,2025-12-24,-0.03693043884895186,0.07128224742979095,False
INTC,XLK,2025-09-19,2025-09-15,2025-09-24,F5,1.8,1.0,1.0,0.23809523809523808,False,2025-09-25,2025-12-24,-0.012945054964763392,0.06384224956590234,False
JPM,XLF,2025-09-19,2025-09-15,2025-09-24,F5,3.56,4.02,3.21,0.7777777777777778,False,2025-09-25,2025-12-24,-0.05713886016658698,0.05525699946956375,False
NTAP,XLK,2025-09-19,2025-09-15,2025-09-24,F5,4.93,4.21,6.72,0.9523809523809523,False,2025-09-25,2025-12-24,-0.14150468817116535,-0.08479285473704878,True
PSKY,XLC,2025-08-15,2025-09-15,2025-09-24,F5,4.36,4.13,2.1,1.0,True,2025-09-25,2025-12-24,-0.31009785443743165,-0.27138703845283885,True
LRCX,XLK,2025-09-12,2025-09-15,2025-09-24,F5,2.82,3.03,2.78,0.6190476190476191,False,2025-09-25,2025-12-24,0.0,0.38626347504012637,False
KLAC,XLK,2025-09-12,2025-09-15,2025-09-24,F5,4.24,4.13,3.31,0.8571428571428571,True,2025-09-25,2025-12-24,-0.07208950082449084,0.20775426070245384,False
COHR,XLK,2025-09-19,2025-09-15,2025-09-24,F5,2.07,2.03,1.16,0.38095238095238093,False,2025-09-25,2025-12-24,0.0,0.7957210813429327,False
INCY,XLV,2025-09-19,2025-09-15,2025-09-24,F5,4.87,4.9,5.26,1.0,False,2025-09-25,2025-12-24,0.0,0.22997793164683777,False
JBL,XLK,2025-09-19,2025-09-15,2025-09-24,F5,3.62,2.92,2.87,0.7142857142857143,False,2025-09-25,2025-12-24,-0.08388993154504965,0.11599894264295463,False
GS,XLF,2025-09-12,2025-09-15,2025-09-24,F5,3.38,3.69,3.24,0.6666666666666666,False,2025-09-25,2025-12-24,-0.0631134901899495,0.15166234381005328,False
COF,XLF,2025-09-12,2025-09-15,2025-09-24,F5,3.01,2.7,2.71,0.4444444444444444,False,2025-09-25,2025-12-24,-0.09736233855848009,0.12026522381487226,False
TPR,XLY,2025-09-12,2025-09-15,2025-09-24,F5,3.32,2.49,2.31,0.7692307692307693,False,2025-09-25,2025-12-24,-0.08339529121508948,0.21200559409195407,False
TER,XLK,2025-09-19,2025-09-15,2025-09-24,F5,2.7,2.22,1.88,0.5238095238095238,False,2025-09-25,2025-12-24,-0.005945638134153497,0.49529627077391103,False
TPR,XLY,2025-10-03,2025-09-30,2025-10-09,F5,3.94,3.32,2.49,1.0,True,2025-10-10,2026-01-12,-0.08695259338136441,0.2397561682936964,False
COHR,XLK,2025-10-03,2025-09-30,2025-10-09,F5,2.38,2.07,2.03,0.5882352941176471,False,2025-10-10,2026-01-12,-0.015571519562171732,0.6667866354651661,False
VLO,XLE,2025-09-26,2025-09-30,2025-10-09,F5,3.16,4.44,5.7,0.5,False,2025-10-10,2026-01-12,-0.010315237987430836,0.14385911704225385,False
FE,XLU,2025-09-26,2025-09-30,2025-10-09,F5,5.67,8.24,6.6,1.0,False,2025-10-10,2026-01-12,-0.052199312984196444,-0.03713089682997328,False
CVS,XLV,2025-10-03,2025-09-30,2025-10-09,F5,2.76,2.77,3.2,0.8,False,2025-10-10,2026-01-12,-0.029356474658629783,0.040012083220711814,False
INCY,XLV,2025-10-03,2025-09-30,2025-10-09,F5,4.68,4.87,4.9,1.0,False,2025-10-10,2026-01-12,0.0,0.2688543905727221,False
XEL,XLU,2025-09-26,2025-09-30,2025-10-09,F5,4.19,2.93,4.61,0.6,False,2025-10-10,2026-01-12,-0.10206338715165397,-0.07857201601915209,False
J,XLI,2025-10-03,2025-09-30,2025-10-09,F5,2.79,3.16,3.29,0.6666666666666666,False,2025-10-10,2026-01-12,-0.14795208733998,-0.07465853319292992,True
ALB,XLB,2025-09-26,2025-09-30,2025-10-09,F5,4.14,3.28,3.85,1.0,False,2025-10-10,2026-01-12,-0.015691153067218355,0.8900630738688868,False
MDT,XLV,2025-10-03,2025-09-30,2025-10-09,F5,1.27,2.07,1.6,0.2,False,2025-10-10,2026-01-12,-0.05646941601015465,0.023183584166022175,False
TDY,XLK,2025-10-03,2025-09-30,2025-10-09,F5,2.5,2.74,2.65,0.7647058823529411,False,2025-10-10,2026-01-12,-0.14621810385076228,-0.03138657377814791,True
PFE,XLV,2025-10-03,2025-09-30,2025-10-09,F5,1.88,2.59,2.84,0.6,False,2025-10-10,2026-01-12,-0.02219536366385988,0.03773078268003682,False
CASY,XLP,2025-10-03,2025-09-30,2025-10-09,F5,1.71,1.65,3.67,1.0,False,2025-10-10,2026-01-12,-0.07709288755086696,0.08342998204751928,False
APA,XLE,2025-09-26,2025-09-30,2025-10-09,F5,4.1,5.89,7.5,1.0,False,2025-10-10,2026-01-12,-0.0017093039066973237,0.14854131139151439,False
JNJ,XLV,2025-09-26,2025-09-30,2025-10-09,F5,1.85,3.03,2.34,0.4,False,2025-10-10,2026-01-12,-0.02474827906395194,0.10660433315780993,False
CHRW,XLI,2025-10-03,2025-09-30,2025-10-09,F5,3.88,5.64,4.05,1.0,False,2025-10-10,2026-01-12,-0.007341692913311548,0.38241573292393927,False
RL,XLY,2025-10-03,2025-09-30,2025-10-09,F5,1.5,2.19,2.79,0.2857142857142857,False,2025-10-10,2026-01-12,-0.00042022809553976526,0.17694289184361867,False
AMD,XLK,2025-10-03,2025-09-30,2025-10-09,F5,1.0,1.0,1.0,0.14705882352941177,False,2025-10-10,2026-01-12,-0.07812933353461571,-0.033550449998407395,False
EVRG,XLU,2025-10-03,2025-09-30,2025-10-09,F5,5.27,6.29,7.39,0.8,False,2025-10-10,2026-01-12,-0.05795991132066913,-0.044280631545569604,False
SRE,XLU,2025-09-26,2025-09-30,2025-10-09,F5,3.19,2.89,3.79,0.4,False,2025-10-10,2026-01-12,-0.03558826704100104,-0.004989841910712722,False
MPWR,XLK,2025-10-17,2025-10-15,2025-10-24,F5,3.31,4.09,3.49,1.0,False,2025-10-27,2026-01-28,-0.22450572491546805,0.053115137047087924,True
LH,XLV,2025-10-17,2025-10-15,2025-10-24,F5,4.27,4.99,5.78,0.8,False,2025-10-27,2026-01-28,-0.10527470107441306,-0.025041426963797853,False
GOOGL,XLC,2025-10-17,2025-10-15,2025-10-24,F5,2.18,1.84,1.44,0.6,False,2025-10-27,2026-01-28,-0.006684828521663189,0.24867147751134988,False
TPR,XLY,2025-10-17,2025-10-15,2025-10-24,F5,6.23,3.94,3.32,1.0,True,2025-10-27,2026-01-28,-0.14055849112400798,0.09976128581240928,True
CRL,XLV,2025-10-17,2025-10-15,2025-10-24,F5,2.25,2.22,3.18,0.2,False,2025-10-27,2026-01-28,-0.17226546295943546,0.1106104374883885,True
KLAC,XLK,2025-10-17,2025-10-15,2025-10-24,F5,2.56,3.59,4.24,0.6470588235294118,False,2025-10-27,2026-01-28,-0.09560230516431623,0.34136289395825425,False
FLEX,XLK,2025-10-17,2025-10-15,2025-10-24,F5,1.67,1.89,2.59,0.29411764705882354,False,2025-10-27,2026-01-28,-0.15697501957116344,0.024899364195303475,True
AMAT,XLK,2025-10-17,2025-10-15,2025-10-24,F5,2.0,1.83,3.0,0.47058823529411764,False,2025-10-27,2026-01-28,-0.0461172744328483,0.4585660679746615,False
F,XLY,2025-10-17,2025-10-15,2025-10-24,F5,1.94,2.49,3.7,0.4,False,2025-10-27,2026-01-28,-0.05327876357918204,0.054285866580844555,False
AVGO,XLK,2025-10-17,2025-10-15,2025-10-24,F5,2.31,2.14,1.43,0.5294117647058824,False,2025-10-27,2026-01-28,-0.11431468879571116,-0.0778135167082935,False
RL,XLY,2025-10-17,2025-10-15,2025-10-24,F5,2.86,1.5,2.19,0.8,False,2025-10-27,2026-01-28,-0.08377525337507652,0.048326908182846795,False
NEE,XLU,2025-10-10,2025-10-15,2025-10-24,F5,2.61,3.19,3.26,0.375,False,2025-10-27,2026-01-28,-0.08287007610941233,0.024793408654534055,False
AES,XLU,2025-10-10,2025-10-15,2025-10-24,F5,1.51,3.63,3.29,0.125,False,2025-10-27,2026-01-28,-0.060671959191460956,0.06163632288447807,False
PLD,XLU,2025-10-17,2025-10-15,2025-10-24,F5,2.73,2.65,3.41,0.5,False,2025-10-27,2026-01-28,-0.03682721020085844,0.008186718979360741,False
TSLA,XLY,2025-10-17,2025-10-15,2025-10-24,F5,1.0,1.0,1.0,0.2,False,2025-10-27,2026-01-28,-0.1355599117711357,-0.04632867972060406,True
COHR,XLK,2025-10-17,2025-10-15,2025-10-24,F5,2.32,2.38,2.07,0.5882352941176471,False,2025-10-27,2026-01-28,-0.046596105961340895,0.6381953506920925,False
EXPD,XLI,2025-11-07,2025-10-31,2025-11-11,F5,6.47,5.35,4.63,1.0,True,2025-11-12,2026-02-13,-0.016917759246854014,0.04685783726216752,False
PFE,XLV,2025-11-07,2025-10-31,2025-11-11,F5,2.13,1.84,1.88,0.2727272727272727,False,2025-11-12,2026-02-13,-0.05682265337835812,0.08395800072167292,False
SRE,XLU,2025-11-07,2025-10-31,2025-11-11,F5,5.26,3.66,3.19,1.0,True,2025-11-12,2026-02-13,-0.06590803638034715,0.03245753142512098,False
APA,XLE,2025-10-31,2025-10-31,2025-11-11,F5,5.02,5.53,4.1,1.0,False,2025-11-12,2026-02-13,-0.02134783976848109,0.17980333881726707,False
STE,XLV,2025-11-07,2025-10-31,2025-11-11,F5,1.48,1.81,2.04,0.18181818181818182,False,2025-11-12,2026-02-13,-0.09149595591983595,-0.0732862619507727,False
IVZ,XLF,2025-10-31,2025-10-31,2025-11-11,F5,1.57,3.03,3.0,1.0,False,2025-11-12,2026-02-13,-0.08198495616503843,0.09368303833159897,False
