ticker,episode_id,signal_date,last_observed_session,sector_etf,damage_date,damage_wait_sessions,damage_triggered,damage_execution_date,damage_execution_price,scheduled_execution_date,scheduled_execution_price,uplift_vs_buy_hold_base,uplift_vs_scheduled_base,triggered_trough_improvement_base,outcome_end,uplift_vs_buy_hold_stress,uplift_vs_scheduled_stress,triggered_trough_improvement_stress,fold_id
PNC,PNC-V61-008,2024-11-14,2024-11-14,XLF,2024-12-17,22.0,True,2024-12-18,187.4324118426529,2024-12-17,187.67734066398933,0.004288560241982209,-6.241019730823805e-05,0.011455844553759476,2025-05-20,0.0042168132749988985,-6.231644137832948e-05,0.011384097586776054,F04
PNR,PNR-V61-001,2017-10-24,2017-10-24,XLI,2017-11-14,15.0,True,2017-11-15,40.11879902085313,2017-11-24,41.308326241801545,-0.00039588563193804216,-0.0014217673399192776,0.0004952450284728682,2018-04-26,-0.00046792091421798965,-0.0014196314851273595,0.00042320974619292073,F01
PNR,PNR-V61-002,2018-01-25,2018-01-25,XLI,2018-02-05,7.0,True,2018-02-06,39.97193573066677,2018-02-27,42.40997011162728,0.0014548787802444174,-0.0027906228926608545,0.00317233274797013,2018-07-26,0.0013861466669640166,-0.0027864306699876273,0.0031036006346897294,F01
PNR,PNR-V61-003,2020-01-06,2020-01-06,XLI,2020-01-27,14.0,True,2020-01-28,41.30078802322473,2020-02-06,41.10799671973532,0.00904761763921813,0.00023057225745959364,0.024269783768331776,2020-07-07,0.008973414694589454,0.00023022587950649598,0.02419558082370321,F02
PNR,PNR-V61-004,2020-08-31,2020-08-31,XLI,,,False,,,2020-10-01,42.73243726445576,0.0,0.013473991894872084,,2021-03-03,0.0,0.01355052047848937,,F02
PNR,PNR-V61-005,2020-10-29,2020-10-29,XLI,,,False,,,2020-12-01,48.74899298349856,0.0,0.013576414089948807,,2021-05-03,0.0,0.01365533368906191,,F02
PNR,PNR-V61-006,2023-07-05,2023-07-05,XLI,2023-10-02,62.0,True,2023-10-03,61.431664479996336,2023-08-04,67.61944092445643,-0.0041761455501121425,-0.005042304082165661,0.004481860371575941,2024-01-03,-0.004251347636612612,-0.005034729263814874,0.004406658285075471,F03
PNR,PNR-V61-007,2024-02-02,2024-02-02,XLI,2024-04-18,52.0,True,2024-04-19,76.81088701398595,2024-03-06,76.23621834556224,-0.002093485779257609,0.00039794726293518323,0.004165324644271884,2024-08-05,-0.002173390782352458,0.00039734944531444327,0.004085419641177146,F04
PNR,PNR-V61-008,2024-09-12,2024-09-12,XLI,,,False,,,2024-10-14,96.14628865897508,0.0,-0.0055952360446485105,,2025-03-17,0.0,-0.005514379763892241,,F04
PNR,PNR-V61-009,2025-09-23,2025-09-23,XLI,2025-10-10,13.0,True,2025-10-13,107.4973642977449,2025-10-23,109.17422500448313,0.009151328407708381,-0.0007664047017922337,0.009662430631498187,2026-03-25,0.009077520621701418,-0.0007652533677384721,0.009588622845491335,F04
PNW,PNW-V61-001,2016-03-14,2016-03-14,XLU,,,False,,,2016-04-14,49.46942241063039,0.0,0.0018225605986430526,,2016-09-12,0.0,0.0019001934803504206,,F01
PNW,PNW-V61-002,2017-03-10,2017-03-10,XLU,,,False,,,2017-04-11,58.339445940079806,0.0,0.004382835103309057,,2017-09-08,0.0,0.004460362359931969,,F01
PNW,PNW-V61-003,2017-08-09,2017-08-09,XLU,2017-09-20,29.0,True,2017-09-21,61.261197377889204,2017-09-11,63.149950541293364,0.006525457066905438,-0.0015205973171094067,0.006525457066905438,2018-02-08,0.0064513656865341495,-0.0015183129946501062,0.0064513656865341495,F01
PNW,PNW-V61-004,2018-12-13,2018-12-13,XLU,2019-01-14,20.0,True,2019-01-15,60.40157128074776,2019-01-16,61.427569280073875,-0.008837295533485223,-0.0007570179470679506,-9.402088127674624e-05,2019-06-17,-0.008904245611604633,-0.0007558807142982182,-0.00016097095939615613,F01
PNW,PNW-V61-005,2019-03-13,2019-03-13,XLU,2019-04-22,27.0,True,2019-04-23,69.36968884830101,2019-04-12,70.15308317940934,-0.0004847619975878459,-0.0005548200561351635,0.0010177760839196193,2019-09-11,-0.0005585668071190764,-0.0005539865758303897,0.0009439712743881667,F02
PNW,PNW-V61-006,2024-08-13,2024-08-13,XLU,2024-10-07,38.0,True,2024-10-08,81.65722405738835,2024-09-13,83.4674744806834,-0.002237566852990369,-0.0011252993238226594,0.0027635664405988303,2025-02-13,-0.002313821655741677,-0.0011236088391095578,0.0026873116378475226,F04
PNW,PNW-V61-007,2025-03-07,2025-03-07,XLU,2025-05-12,45.0,True,2025-05-13,86.56000365408792,2025-04-08,86.74856112863067,0.000624918272351116,-0.00010740855060675791,0.0010304478370172232,2025-09-08,0.0005508460185250641,-0.00010724719574839447,0.0009563755831910603,F04
PNW,PNW-V61-008,2025-05-07,2025-05-07,XLU,2025-05-12,3.0,True,2025-05-13,86.56000365408792,2025-06-09,85.60774469305062,-0.00022138618251610342,0.0005268669789068037,0.0016674457050307456,2025-11-05,-0.00029333213524485036,0.0005260754912069787,0.0015954997523019987,F04
PODD,PODD-V61-001,2017-07-19,2017-07-19,XLV,2017-09-29,51.0,True,2017-10-02,55.08000183,2017-08-18,53.95000076,-0.017964475738760033,0.001132837435355638,0.005338736544581946,2018-01-18,-0.018047427550010875,0.0011311356264893657,0.005255784733331104,F01
PODD,PODD-V61-002,2018-09-26,2018-09-26,XLV,2018-10-04,6.0,True,2018-10-05,96.15000153,2018-10-26,81.31999969,0.00043038828502195425,0.006959186446447219,0.01107518292161258,2019-03-29,0.00036260700712531513,0.006948731985085499,0.011007401643716053,F01
PODD,PODD-V61-003,2019-06-17,2019-06-17,XLV,,,False,,,2019-07-18,120.5699997,0.0,0.0237313617869801,,2019-12-13,0.0,0.023809028625030315,,F02
PODD,PODD-V61-004,2020-10-13,2020-10-13,XLV,2020-10-30,13.0,True,2020-11-02,224.7899933,2020-11-12,258.2000122,-0.01415622042009046,-0.0067055083159095474,0.001705086856291338,2021-04-15,-0.01422399629746729,-0.006695434943376766,0.001637310978914508,F02
PODD,PODD-V61-005,2021-02-12,2021-02-12,XLV,2021-02-22,5.0,True,2021-02-23,252.7599945,2021-03-17,263.4500122,-0.0060719111929411484,-0.0018418026501443308,0.004634857167394535,2021-08-13,-0.00613733204502076,-0.0018390357958876224,0.004569436315314923,F02
PPG,PPG-V61-001,2019-11-18,2019-11-18,XLB,2020-01-06,32.0,True,2020-01-07,112.98815590328057,2019-12-19,115.77352171249343,0.01219694051237652,-0.0012275927162476163,0.021558492415434616,2020-05-20,0.012122132490146265,-0.0012257485609403762,0.021483684393204472,F02
PPG,PPG-V61-002,2020-11-02,2020-11-02,XLB,2021-01-04,42.0,True,2021-01-05,126.77621932727007,2020-12-03,131.74488173605977,-0.0142413371589305,-0.002057759288651706,0.0033806596574782466,2021-05-05,-0.014320211558618956,-0.00205466801280485,0.00330178525778968,F02
PPG,PPG-V61-003,2021-04-06,2021-04-06,XLB,2021-06-25,57.0,True,2021-06-28,151.32676491058865,2021-05-06,161.7754539262006,0.007536771408828025,-0.0037792813600419084,0.007864506397258997,2021-10-04,0.007454545939766577,-0.0037736039218446704,0.007782280928197438,F02
PPL,PPL-V61-001,2016-03-14,2016-03-14,XLU,,,False,,,2016-04-14,23.62115229546499,0.0,-0.0027560369046217836,,2016-09-12,0.0,-0.002679758039368929,,F01
PPL,PPL-V61-002,2017-05-25,2017-05-25,XLU,2017-07-10,30.0,True,2017-07-11,25.589968615761315,2017-06-27,26.36439698035521,0.0019177205865396063,-0.0014533194014234585,0.002109509604855009,2017-11-22,0.0018455778249075738,-0.0014511361474403017,0.0020373668432228653,F01
PPL,PPL-V61-003,2019-12-19,2019-12-19,XLU,2020-02-14,38.0,True,2020-02-18,27.19989694117997,2020-01-23,27.775837357892218,0.011616321412164954,-0.0010482515154502936,0.02313656987300905,2020-06-22,0.011541951307786902,-0.0010466767760679563,0.023062199768630998,F02
PPL,PPL-V61-004,2024-05-09,2024-05-09,XLU,2024-06-17,26.0,True,2024-06-18,26.11682982843346,2024-06-11,26.24826432887553,-0.00841436566941467,-0.00024399334449931587,0.0007300185610787935,2024-11-07,-0.008487199348863772,-0.00024362680467282516,0.000657184881629691,F04
PPL,PPL-V61-005,2024-08-12,2024-08-12,XLU,2024-10-10,42.0,True,2024-10-11,29.874857318391467,2024-09-12,30.196597211128996,-0.005342731078756158,-0.0005549911284254971,0.0013872218056469876,2025-02-12,-0.005420146977121565,-0.0005541573911269637,0.0013098059072815804,F04
PPL,PPL-V61-006,2025-02-12,2025-02-12,XLU,2025-05-12,61.0,True,2025-05-13,33.21746474202371,2025-03-17,33.534739770645174,-0.004209105728364637,-0.0004811257875467767,0.0015162728865278918,2025-08-14,-0.004284777241035487,-0.0004804030147060878,0.0014406013738570422,F04
PPL,PPL-V61-007,2025-08-12,2025-08-12,XLU,2025-11-03,58.0,True,2025-11-04,35.66890142615142,2025-09-12,35.06335219936279,0.00023496843659653877,0.0008453045302386775,0.004006758214183281,2026-02-11,0.00016016928601692015,0.0008440346686509059,0.003931959063603663,F04
PPL,PPL-V61-008,2025-10-10,2025-10-10,XLU,2025-11-03,16.0,True,2025-11-04,35.66890142615142,2025-11-11,36.08888690089601,-0.005058573658620169,-0.0005766340778758927,0.003940900115606438,2026-04-14,-0.005132143353972163,-0.0005757678273834443,0.0038673304202545555,F04
PRU,PRU-V61-001,2016-11-28,2016-11-28,XLF,,,False,,,2016-12-29,67.93207797224616,0.0,0.0005860095813503552,,2017-05-31,0.0,0.0006654763821967169,,F01
PRU,PRU-V61-002,2021-04-22,2021-04-22,XLF,2021-06-17,39.0,True,2021-06-18,77.28489463105232,2021-05-24,83.0712698645833,-0.00880274801870451,-0.0038500476259653027,0.001417013978616044,2021-10-20,-0.00887999781050497,-0.003844263878906018,0.001339764186815584,F02
PRU,PRU-V61-003,2021-10-20,2021-10-20,XLF,2021-11-19,22.0,True,2021-11-22,85.17016985692928,2021-11-19,85.27345299557358,-0.00663369636868838,-5.7053138434071116e-05,0.002687174310197049,2022-04-21,-0.006704373809504727,-5.696743016425643e-05,0.0026164968693808133,F02
PRU,PRU-V61-004,2022-03-28,2022-03-28,XLF,2022-05-06,28.0,True,2022-05-09,85.10858804236862,2022-04-28,90.69452421963628,0.00653135141118899,-0.0028692542210106975,0.00653135141118899,2022-09-27,0.006465677990854846,-0.0028649438741590316,0.006465677990854846,F03
PRU,PRU-V61-005,2024-03-12,2024-03-12,XLF,2024-04-12,22.0,True,2024-04-15,99.86851965904877,2024-04-12,99.08905174320019,-0.0026744438496777434,0.00038872024986957854,0.0020716292244941092,2024-09-11,-0.0027492626471758985,0.0003881362935604926,0.001996810426995843,F04
PRU,PRU-V61-006,2024-10-23,2024-10-23,XLF,2024-11-05,9.0,True,2024-11-06,116.78802282820577,2024-11-22,116.82837999760672,0.008534940120223378,-1.7575965311489306e-05,0.012003335887203592,2025-04-28,0.008458531917393541,-1.7549561758256615e-05,0.011926927684373867,F04
PSA,PSA-V61-001,2016-03-14,2016-03-14,XLRE,2016-04-21,27.0,True,2016-04-22,170.02897609632328,2016-04-14,180.13900607708402,0.00634201337260043,-0.002923879654943451,0.006776190951936489,2016-09-12,0.006268142508484731,-0.002919487246848762,0.00670232008782079,F01
PSA,PSA-V61-002,2019-06-03,2019-06-03,XLRE,,,False,,,2019-07-03,182.25991035991044,0.0,-0.006485165206609467,,2019-11-29,0.0,-0.006408387991927111,,F02
PSA,PSA-V61-003,2020-10-13,2020-10-13,XLRE,2020-11-09,19.0,True,2020-11-10,174.2560876429773,2020-11-12,185.5631828288543,-0.010737723359798057,-0.0030584113228899756,0.0012990147710845168,2021-04-15,-0.010808530327088173,-0.003053816814142518,0.001228207803794401,F02
PSA,PSA-V61-004,2021-03-16,2021-03-16,XLRE,,,False,,,2021-04-16,214.31120282284172,0.0,0.01088044420191947,,2021-09-14,0.0,0.010962558078188245,,F02
PSA,PSA-V61-005,2024-09-12,2024-09-12,XLRE,2024-10-21,27.0,True,2024-10-22,309.67388045519897,2024-10-14,318.40071166551013,0.0035617147452920994,-0.001312184341672129,0.005605368889960882,2025-03-17,0.0034917650155501523,-0.001310213108309699,0.005535419160218935,F04
PSKY,PSKY-V61-001,2016-12-22,2016-12-22,XLC,,,False,,,2017-01-26,51.07986467694642,0.0,0.0013774573018141556,,2017-06-26,0.0,0.001450759603702112,,F01
PSKY,PSKY-V61-002,2017-02-24,2017-02-24,XLC,,,False,,,2017-03-28,54.692754984246264,0.0,-0.0022826297621715286,,2017-08-24,0.0,-0.00220703753285334,,F01
PSKY,PSKY-V61-003,2021-02-01,2021-02-01,XLC,2021-03-26,38.0,True,2021-03-29,41.48108345396599,2021-03-04,62.09697424570585,0.005602000967314336,-0.022342639523537433,0.00862279331761695,2021-08-02,0.00553446647260325,-0.022309075217793684,0.008555258822905976,F02
PSKY,PSKY-V61-004,2025-09-17,2025-09-17,XLC,2025-10-21,24.0,True,2025-10-22,16.24478896262664,2025-10-17,16.55055104690644,0.020659763291684508,-0.0008636608578621585,0.020659763291684508,2026-03-19,0.02059083192793254,-0.0008623634204191211,0.02059083192793254,F04
PTC,PTC-V61-001,2016-08-18,2016-08-18,XLK,2016-10-26,48.0,True,2016-10-27,46.0,2016-09-20,43.54000092,-0.009996397443577942,0.0029480425950842992,0.004645941723401048,2017-02-17,-0.010079210693996199,0.0029436138881311358,0.0045631284729827915,F01
PTC,PTC-V61-002,2017-02-17,2017-02-17,XLK,2017-03-23,23.0,True,2017-03-24,52.45999908,2017-03-22,53.65000153,-0.0010492917562441306,-0.0010949294905221452,0.0011438534185527205,2017-08-18,-0.0011218037365762212,-0.0010932846289940512,0.0010713414382206299,F01
PTC,PTC-V61-003,2017-05-24,2017-05-24,XLK,2017-06-29,25.0,True,2017-06-30,55.72000122,2017-06-26,59.29999924,-0.00821979144391971,-0.0031279559512871202,0.0027095032649859796,2017-11-21,-0.008292927603109845,-0.003123256968886823,0.002636367105796067,F01
PTC,PTC-V61-004,2017-11-07,2017-11-07,XLK,2017-12-04,18.0,True,2017-12-05,61.52000046,2017-12-08,62.75,-0.020107694915256547,-0.0009428486047495799,0.0015106106728032254,2018-05-10,-0.020178537848303035,-0.0009414322072460735,0.0014397677397567366,F01
PTC,PTC-V61-005,2018-02-08,2018-02-08,XLK,,,False,,,2018-03-13,80.66000366,0.0,0.009721511908022284,,2018-08-09,0.0,0.009810882569219359,,F01
PTC,PTC-V61-006,2020-12-15,2020-12-15,XLK,2021-03-04,53.0,True,2021-03-05,127.2399979,2021-01-19,125.3199997,-0.003165658132652238,0.0008404726657564865,0.0052517044618780595,2021-06-17,-0.003249331956265422,0.0008392100628538124,0.0051680306382648755,F02
PTC,PTC-V61-007,2021-04-19,2021-04-19,XLK,2021-04-29,8.0,True,2021-04-30,133.0700073,2021-05-19,125.8899994,0.003351359828778766,0.0025641050533531384,0.005622460815614128,2021-10-15,0.0032799703414669867,0.002560253117870004,0.005551071328302348,F02
PTC,PTC-V61-008,2023-12-13,2023-12-13,XLK,,,False,,,2024-01-17,170.7899933,0.0,0.00087333398964895,,2024-06-14,0.0,0.000948762378218504,,F03
PTC,PTC-V61-009,2024-12-06,2024-12-06,XLK,2024-12-19,9.0,True,2024-12-20,185.5099945,2025-01-10,182.2200012,0.003541640860976747,0.000817504066165764,0.012067420974188003,2025-06-11,0.0034723931518777507,0.0008162759679190001,0.011998173265089118,F04
PWR,PWR-V61-001,2016-08-08,2016-08-08,XLI,,,False,,,2016-09-08,25.562934693268517,0.0,0.021162977672044336,,2017-02-07,0.0,0.021242330347206906,,F01
PWR,PWR-V61-002,2017-10-03,2017-10-03,XLI,2017-11-02,22.0,True,2017-11-03,35.760650601354754,2017-11-02,36.07442968299843,0.0024210513646120146,-0.00042614458954626233,0.004274858909229962,2018-04-05,0.0023480919077043527,-0.0004255044123960827,0.0042018994523223,F01
PWR,PWR-V61-003,2018-01-03,2018-01-03,XLI,2018-02-02,21.0,True,2018-02-05,35.074275198592545,2018-02-05,35.074275198592545,0.002485904336296474,0.0,0.004066167355813555,2018-07-05,0.0024180724640398,0.0,0.00399833548355677,F01
PWR,PWR-V61-004,2019-04-18,2019-04-18,XLI,2019-05-07,12.0,True,2019-05-08,37.24103893363798,2019-05-21,34.518474530702825,-0.0019369761403085217,0.0034564506495341485,0.0067345498305363405,2019-10-17,-0.00200800211081531,0.0034512581848630264,0.006663523860029552,F02
PWR,PWR-V61-005,2019-11-13,2019-11-13,XLI,2019-12-04,14.0,True,2019-12-05,39.94964489881112,2019-12-16,40.73761022832557,0.01075384148759162,-0.00094712334603686,0.019765249833590848,2020-05-15,0.01068170490799758,-0.0009457005267888841,0.019693113253996808,F02
PWR,PWR-V61-006,2020-08-19,2020-08-19,XLI,,,False,,,2020-09-21,50.29190176406531,0.0,0.026694906484615366,,2021-02-19,0.0,0.026771411000681367,,F02
PWR,PWR-V61-007,2021-08-19,2021-08-19,XLI,,,False,,,2021-09-21,116.77275692001288,0.0,-0.0075235551330148365,,2022-02-17,0.0,-0.007431486909279306,,F02
PWR,PWR-V61-008,2022-03-29,2022-03-29,XLI,2022-04-22,17.0,True,2022-04-25,118.43728686282023,2022-04-29,117.26461767287722,-0.0041948826340325596,0.0004383743861182676,0.0038103054227275335,2022-09-28,-0.004261394831384324,0.0004377158367151468,0.003743793225375769,F03
PWR,PWR-V61-009,2022-08-01,2022-08-01,XLI,2022-09-26,39.0,True,2022-09-27,126.9386231179792,2022-08-31,139.87509624926702,-0.008971394263710852,-0.004682264440295736,0.0014384917056330382,2023-01-31,-0.009040414591898971,-0.004675230492713789,0.0013694713774448086,F03
PWR,PWR-V61-010,2022-11-22,2022-11-22,XLI,2022-12-19,18.0,True,2022-12-20,141.37439573585513,2022-12-23,141.98125674855254,-0.01053746331770511,-0.00020605619361901972,0.002111375319616804,2023-05-25,-0.010609575790326398,-0.00020574664500561113,0.0020392628469956264,F03
PWR,PWR-V61-011,2023-02-24,2023-02-24,XLI,,,False,,,2023-03-28,162.10930137288048,0.0,0.013337711678750974,,2023-08-25,0.0,0.01341374349895852,,F03
PWR,PWR-V61-012,2024-03-13,2024-03-13,XLI,,,False,,,2024-04-15,258.07271932261176,0.0,0.002124780095770218,,2024-09-12,0.0,0.0022050426189716976,,F04
PWR,PWR-V61-013,2024-10-15,2024-10-15,XLI,2024-12-31,53.0,True,2025-01-02,318.0645850637067,2024-11-14,326.4884265783816,0.008306154789879283,-0.0013789428960236938,0.013317072020802567,2025-04-17,0.008227938970478355,-0.0013768713743970151,0.013238856201401528,F04
PWR,PWR-V61-014,2025-07-21,2025-07-21,XLI,2025-08-13,17.0,True,2025-08-14,379.6367094777976,2025-08-20,375.67009440704896,-0.010577018751868783,0.0004971702632887709,0.0008641539683282851,2026-01-20,-0.0106485007160384,0.0004964233875803803,0.0007926720041586677,F04
PWR,PWR-V61-015,2025-10-17,2025-10-17,XLI,2025-12-17,42.0,True,2025-12-18,426.7396643893456,2025-11-18,421.74271900973594,-0.020722311726348863,0.0005753709701017407,0.0016306906428861234,2026-04-21,-0.020796127562735744,0.0005745066171169988,0.0015568748064992421,F04
QCOM,QCOM-V61-001,2016-08-16,2016-08-16,XLK,,,False,,,2016-09-16,48.26718238833096,0.0,-0.004755516849845209,,2017-02-15,0.0,-0.004678893187156641,,F01
QCOM,QCOM-V61-002,2016-10-14,2016-10-14,XLK,2016-12-01,33.0,True,2016-12-02,49.47248527941371,2016-11-15,50.86170561804312,0.008200370867786244,-0.0013752583895834114,0.008585725873289762,2017-04-18,0.008126797592875268,-0.0013731924030192522,0.008512152598378786,F01
QCOM,QCOM-V61-003,2017-12-06,2017-12-06,XLK,2018-02-05,40.0,True,2018-02-06,50.096862800325745,2018-01-09,52.774164554699176,0.0006188864215493917,-0.002558484095167901,0.009264017583565431,2018-06-08,0.0005469681702673368,-0.002554640603787961,0.009192099332283266,F01
QCOM,QCOM-V61-004,2018-08-28,2018-08-28,XLK,2018-10-10,30.0,True,2018-10-11,54.860040197999616,2018-09-28,59.12646780897709,0.008287792608869471,-0.0037254003850190065,0.011796162990668435,2019-03-01,0.008215829836675459,-0.003719803889698503,0.011724200218474423,F01
QCOM,QCOM-V61-005,2019-05-16,2019-05-16,XLK,2019-05-22,4.0,True,2019-05-23,56.66693630741355,2019-06-18,59.463104244893174,-0.015156584672221252,-0.001993761472105504,0.000935543500296121,2019-11-13,-0.01521728385875143,-0.0019907663371951934,0.0008748443137659434,F02
QCOM,QCOM-V61-006,2019-09-16,2019-09-16,XLK,2019-10-02,12.0,True,2019-10-03,63.5817115814588,2019-10-16,66.64341457386774,0.002481512494596272,-0.002277468447927422,0.005332022716253992,2020-03-17,0.0024104623911084255,-0.002274047113253519,0.005260972612766146,F02
QCOM,QCOM-V61-007,2019-11-13,2019-11-13,XLK,2019-12-03,13.0,True,2019-12-04,70.13292155763745,2019-12-16,77.37847357059026,0.0024650268733651393,-0.0046491491978040145,0.010807211394590732,2020-05-15,0.002397423693281775,-0.004642164997707088,0.010739608214507368,F02
QCOM,QCOM-V61-008,2020-07-31,2020-07-31,XLK,,,False,,,2020-09-01,106.59283391856289,0.0,0.020001939374632904,,2021-02-01,0.0,0.020087925567982445,,F02
QCOM,QCOM-V61-009,2021-12-07,2021-12-07,XLK,2022-01-20,30.0,True,2022-01-21,150.4918828568579,2022-01-07,168.92313406481608,0.006998788785713139,-0.005532723354308322,0.010049116028593374,2022-06-08,0.006930924637478797,-0.005524411801948403,0.009981251880359143,F02
QCOM,QCOM-V61-010,2024-03-11,2024-03-11,XLK,,,False,,,2024-04-11,163.83958458989807,0.0,-0.0024050289967253446,,2024-09-10,0.0,-0.002329787921398818,,F04
RCL,RCL-V61-001,2017-05-31,2017-05-31,XLY,,,False,,,2017-06-30,99.49879432915301,0.0,0.007801250669505322,,2017-11-28,0.0,0.007875740132698317,,F01
RCL,RCL-V61-002,2023-06-07,2023-06-07,XLY,2023-08-28,56.0,True,2023-08-29,95.59491305268774,2023-07-11,100.42813252296611,-0.01099738200729461,-0.002726366825763993,0.009950864238597035,2023-12-06,-0.011078389603397243,-0.0027222711319845327,0.00986985664249429,F03
RCL,RCL-V61-003,2023-12-14,2023-12-14,XLY,2024-02-06,35.0,True,2024-02-07,117.6896741443308,2024-01-18,120.38344825859943,-0.011649032886216881,-0.0011392397416567501,0.002446028796975308,2024-06-17,-0.011723804284371697,-0.0011375283149042126,0.002371257398820492,F03
RCL,RCL-V61-004,2024-03-18,2024-03-18,XLY,,,False,,,2024-04-18,124.89575604856384,0.0,0.01565673508767218,,2024-09-17,0.0,0.015731834497323627,,F04
RCL,RCL-V61-005,2024-05-16,2024-05-16,XLY,2024-07-25,47.0,True,2024-07-26,150.39421422800476,2024-06-18,146.06667233853452,-0.027697225976564654,0.0015551328339675763,0.005448701275891477,2024-11-14,-0.027778415600396844,0.0015527966304111906,0.005367511652059287,F04
RCL,RCL-V61-006,2024-09-17,2024-09-17,XLY,,,False,,,2024-10-17,198.02122839390904,0.0,0.00390581654820199,,2025-03-20,0.0,0.003996504522302935,,F04
RCL,RCL-V61-007,2025-06-11,2025-06-11,XLY,2025-08-08,40.0,True,2025-08-11,294.95692100763074,2025-07-15,334.85477010764504,0.007159900435806277,-0.007560669049954227,0.009718478310047018,2025-12-10,0.007075932683904607,-0.007549311009318216,0.009634510558145348,F04
RCL,RCL-V61-008,2025-09-11,2025-09-11,XLY,2025-09-16,3.0,True,2025-09-17,317.9242331045217,2025-10-13,304.0175281404936,0.006724867379414801,0.0020162835687007608,0.010765529448048317,2026-03-13,0.006655621459024763,0.002013254599894654,0.010696283527658279,F04
REG,REG-V61-001,2016-03-14,2016-03-14,XLRE,2016-04-21,27.0,True,2016-04-22,48.984485730599886,2016-04-14,50.16151164004578,-0.004584247621544524,-0.0011760496855013347,0.00014859271116107742,2016-09-12,-0.004657773697740009,-0.001174282960886286,7.506663496559263e-05,F01
REG,REG-V61-002,2016-05-12,2016-05-12,XLRE,,,False,,,2016-06-14,53.76282818581458,0.0,-0.006530955777973468,,2016-11-09,0.0,-0.0064547696934299514,,F01
REG,REG-V61-003,2021-04-29,2021-04-29,XLRE,2021-07-07,47.0,True,2021-07-08,51.22065481565725,2021-06-01,52.517349629992715,-0.007253642418430406,-0.0012545790640670074,0.000488362899032535,2021-10-27,-0.0073280896543717056,-0.0012526943684274539,0.00041391566309134653,F02
REG,REG-V61-004,2024-08-15,2024-08-15,XLRE,2024-10-07,36.0,True,2024-10-08,66.03032480316517,2024-09-17,69.70802003754397,-0.0021073702005487416,-0.0028351911944621833,0.001075199764081658,2025-02-18,-0.0021838405786984705,-0.002830932018907273,0.00099872938593204,F04
REG,REG-V61-005,2024-11-13,2024-11-13,XLRE,,,False,,,2024-12-16,70.26256640268622,0.0,0.00020975103773146486,,2025-05-19,0.0,0.00028618696539695065,,F04
REGN,REGN-V61-001,2020-03-18,2020-03-18,XLV,,,False,,,2020-04-20,562.0676143169611,0.0,0.0003391928875777772,,2020-09-16,0.0,0.0004268284416963919,,F02
REGN,REGN-V61-002,2021-08-31,2021-08-31,XLV,2021-09-27,18.0,True,2021-09-28,602.2457916102423,2021-10-01,572.0253956603281,-0.0007841401874837395,0.0022590060849616567,0.00466506907578168,2022-03-02,-0.0008517693819116712,0.0022556124854349324,0.004597439881353749,F02
REGN,REGN-V61-003,2022-04-12,2022-04-12,XLV,2022-05-06,17.0,True,2022-05-09,607.6511631368554,2022-05-13,630.1751660019328,-0.008124517644424678,-0.0015839821701539858,0.004428744270751905,2022-10-12,-0.008188712797413178,-0.0015816026275847772,0.0043645491177634055,F03
REGN,REGN-V61-004,2023-03-30,2023-03-30,XLV,2023-04-26,18.0,True,2023-04-27,768.9787741013525,2023-05-02,800.1115147896461,-0.003006339978463446,-0.0019311640818036047,0.005034939035301389,2023-09-29,-0.0030779971007375284,-0.0019282629840342569,0.0049632819130273065,F03
REGN,REGN-V61-005,2024-01-09,2024-01-09,XLV,2024-04-02,57.0,True,2024-04-03,947.1769066306764,2024-02-09,940.2342184594461,-0.007018061038713386,0.00038715009928558253,0.0038976550407612276,2024-07-11,-0.007097407215615581,0.0003865685017399034,0.0038183088638592544,F04
REGN,REGN-V61-006,2024-06-10,2024-06-10,XLV,,,False,,,2024-07-12,1083.1338921398271,0.0,-0.015095974276397639,,2024-12-09,0.0,-0.015014209731209038,,F04
RF,RF-V61-001,2016-11-28,2016-11-28,XLF,,,False,,,2016-12-29,10.168465650190619,0.0,-0.0020317579674984376,,2017-05-31,0.0,-0.0019485225257458438,,F01
RF,RF-V61-002,2018-01-02,2018-01-02,XLF,2018-03-22,55.0,True,2018-03-23,13.491604702394076,2018-02-02,14.056007542330425,0.0029190632876257006,-0.0022562756481769863,0.003848145640914291,2018-07-03,0.002838040018204202,-0.0022528861504582665,0.0037671223714930147,F01
RF,RF-V61-003,2021-03-04,2021-03-04,XLF,,,False,,,2021-04-06,16.92361052023399,0.0,-0.001538770367554676,,2021-09-01,0.0,-0.0014613271508090442,,F02
RF,RF-V61-004,2021-11-02,2021-11-02,XLF,2021-12-01,20.0,True,2021-12-02,18.48223031219313,2021-12-03,18.738817083675322,0.00016456697273437015,-0.0006509473143082589,0.0036185375417971954,2022-05-04,9.412862747881778e-05,-0.0006499694265053035,0.003548099196541754,F02
RF,RF-V61-005,2024-11-18,2024-11-18,XLF,2024-12-17,20.0,True,2024-12-18,23.215099369563593,2024-12-19,22.171407911653663,0.005855515563831015,0.002124178891816375,0.011724549218948943,2025-05-22,0.0057845361028969755,0.002120987836896293,0.011653569758014903,F04
