event_id,cik,accession_number,form,filing_date,matched_items,blocker,evidence_route,same_cik_anchor_count,earliest_same_cik_anchor_date,latest_same_cik_anchor_date,filing_index_url,primary_document_url
SEC8K-0001193125-16-445218,0000927653,0001193125-16-445218,8-K,2016-02-01,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/927653/000119312516445218/0001193125-16-445218-index.html,https://www.sec.gov/Archives/edgar/data/927653/000119312516445218/d125466d8k.htm
SEC8K-0000769397-16-000055,0000769397,0000769397-16-000055,8-K,2016-02-03,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,3,2020-02-03,2026-01-22,https://www.sec.gov/Archives/edgar/data/769397/000076939716000055/0000769397-16-000055-index.html,https://www.sec.gov/Archives/edgar/data/769397/000076939716000055/form8-kxitem205xrestructur.htm
SEC8K-0001193125-16-465602,0001090012,0001193125-16-465602,8-K,2016-02-16,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2019-12-18,2021-02-17,https://www.sec.gov/Archives/edgar/data/1090012/000119312516465602/0001193125-16-465602-index.html,https://www.sec.gov/Archives/edgar/data/1090012/000119312516465602/d111630d8k.htm
SEC8K-0001102624-16-002144,0001002047,0001102624-16-002144,8-K,2016-02-17,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2020-08-26,2023-01-31,https://www.sec.gov/Archives/edgar/data/1002047/000110262416002144/0001102624-16-002144-index.html,https://www.sec.gov/Archives/edgar/data/1002047/000110262416002144/netapp8k.htm
SEC8K-0000105770-16-000057,0000105770,0000105770-16-000057,8-K,2016-02-18,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/105770/000010577016000057/0000105770-16-000057-index.html,https://www.sec.gov/Archives/edgar/data/105770/000010577016000057/wst-q42015form8k.htm
SEC8K-0001104659-16-100035,0001144519,0001104659-16-100035,8-K,2016-02-25,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2019-07-22,2019-08-13,https://www.sec.gov/Archives/edgar/data/1144519/000110465916100035/0001104659-16-100035-index.html,https://www.sec.gov/Archives/edgar/data/1144519/000110465916100035/a16-5165_18k.htm
SEC8K-0001157523-16-004904,0000021665,0001157523-16-004904,8-K,2016-03-10,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2022-01-28,2026-05-01,https://www.sec.gov/Archives/edgar/data/21665/000115752316004904/0001157523-16-004904-index.html,https://www.sec.gov/Archives/edgar/data/21665/000115752316004904/a51298376.htm
SEC8K-0000093751-16-000566,0000093751,0000093751-16-000566,8-K/A,2016-03-15,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/93751/000009375116000566/0000093751-16-000566-index.html,https://www.sec.gov/Archives/edgar/data/93751/000009375116000566/form8-ka.htm
SEC8K-0001193125-16-509495,0000927653,0001193125-16-509495,8-K,2016-03-18,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/927653/000119312516509495/0001193125-16-509495-index.html,https://www.sec.gov/Archives/edgar/data/927653/000119312516509495/d167490d8k.htm
SEC8K-0001193125-16-528737,0000002969,0001193125-16-528737,8-K,2016-04-04,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2025-02-24,2026-06-30,https://www.sec.gov/Archives/edgar/data/2969/000119312516528737/0001193125-16-528737-index.html,https://www.sec.gov/Archives/edgar/data/2969/000119312516528737/d14261d8k.htm
SEC8K-0001193125-16-530699,0001109357,0001193125-16-530699,8-K,2016-04-05,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,3,2020-08-21,2021-04-30,https://www.sec.gov/Archives/edgar/data/1109357/000119312516530699/0001193125-16-530699-index.html,https://www.sec.gov/Archives/edgar/data/1109357/000119312516530699/d171533d8k.htm
SEC8K-0000050863-16-000122,0000050863,0000050863-16-000122,8-K,2016-04-19,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,3,2024-10-31,2025-07-24,https://www.sec.gov/Archives/edgar/data/50863/000005086316000122/0000050863-16-000122-index.html,https://www.sec.gov/Archives/edgar/data/50863/000005086316000122/aform8-kq12016.htm
SEC8K-0001157523-16-005214,0001116132,0001157523-16-005214,8-K,2016-04-26,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2020-04-30,2024-11-14,https://www.sec.gov/Archives/edgar/data/1116132/000115752316005214/0001157523-16-005214-index.html,https://www.sec.gov/Archives/edgar/data/1116132/000115752316005214/a51328032.htm
SEC8K-0001104659-16-116915,0001001250,0001104659-16-116915,8-K,2016-05-03,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,13,2019-06-13,2026-07-07,https://www.sec.gov/Archives/edgar/data/1001250/000110465916116915/0001104659-16-116915-index.html,https://www.sec.gov/Archives/edgar/data/1001250/000110465916116915/a16-10329_18k.htm
SEC8K-0000045012-16-000295,0000045012,0000045012-16-000295,8-K,2016-05-04,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/45012/000004501216000295/0000045012-16-000295-index.html,https://www.sec.gov/Archives/edgar/data/45012/000004501216000295/hal_8kterminationagreement.htm
SEC8K-0001437107-16-000068,0001437107,0001437107-16-000068,8-K,2016-05-04,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2022-10-24,2022-12-14,https://www.sec.gov/Archives/edgar/data/1437107/000143710716000068/0001437107-16-000068-index.html,https://www.sec.gov/Archives/edgar/data/1437107/000143710716000068/a8-k20160504.htm
SEC8K-0001157523-16-005590,0000849399,0001157523-16-005590,8-K,2016-05-12,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2019-08-08,2019-08-08,https://www.sec.gov/Archives/edgar/data/849399/000115752316005590/0001157523-16-005590-index.html,https://www.sec.gov/Archives/edgar/data/849399/000115752316005590/a51339694.htm
SEC8K-0001104659-16-122983,0001001250,0001104659-16-122983,8-K/A,2016-05-24,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,13,2019-06-13,2026-07-07,https://www.sec.gov/Archives/edgar/data/1001250/000110465916122983/0001104659-16-122983-index.html,https://www.sec.gov/Archives/edgar/data/1001250/000110465916122983/a16-12118_18ka.htm
SEC8K-0001193125-16-610539,0001109357,0001193125-16-610539,8-K,2016-06-02,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,3,2020-08-21,2021-04-30,https://www.sec.gov/Archives/edgar/data/1109357/000119312516610539/0001193125-16-610539-index.html,https://www.sec.gov/Archives/edgar/data/1109357/000119312516610539/d366527d8k.htm
SEC8K-0000950142-16-003884,0001037038,0000950142-16-003884,8-K,2016-06-07,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2020-09-22,2020-09-22,https://www.sec.gov/Archives/edgar/data/1037038/000095014216003884/0000950142-16-003884-index.html,https://www.sec.gov/Archives/edgar/data/1037038/000095014216003884/eh1600696_8k.htm
SEC8K-0000885725-16-000037,0000885725,0000885725-16-000037,8-K,2016-06-09,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2020-11-18,2020-12-01,https://www.sec.gov/Archives/edgar/data/885725/000088572516000037/0000885725-16-000037-index.html,https://www.sec.gov/Archives/edgar/data/885725/000088572516000037/a2016restructuringprogramf.htm
SEC8K-0001193125-16-617925,0001109357,0001193125-16-617925,8-K,2016-06-09,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,3,2020-08-21,2021-04-30,https://www.sec.gov/Archives/edgar/data/1109357/000119312516617925/0001193125-16-617925-index.html,https://www.sec.gov/Archives/edgar/data/1109357/000119312516617925/d208875d8k.htm
SEC8K-0001104659-16-127348,0001001250,0001104659-16-127348,8-K/A,2016-06-15,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,13,2019-06-13,2026-07-07,https://www.sec.gov/Archives/edgar/data/1001250/000110465916127348/0001104659-16-127348-index.html,https://www.sec.gov/Archives/edgar/data/1001250/000110465916127348/a16-13387_18ka.htm
SEC8K-0001104659-16-130122,0001137789,0001104659-16-130122,8-K,2016-06-29,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,5,2020-06-02,2025-06-16,https://www.sec.gov/Archives/edgar/data/1137789/000110465916130122/0001104659-16-130122-index.html,https://www.sec.gov/Archives/edgar/data/1137789/000110465916130122/a16-13969_18k.htm
SEC8K-0000723125-16-000198,0000723125,0000723125-16-000198,8-K,2016-06-30,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2022-12-21,2022-12-21,https://www.sec.gov/Archives/edgar/data/723125/000072312516000198/0000723125-16-000198-index.html,https://www.sec.gov/Archives/edgar/data/723125/000072312516000198/a2016q38-kearningsrelease.htm
SEC8K-0001274494-16-000082,0001274494,0001274494-16-000082,8-K,2016-07-05,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1274494/000127449416000082/0001274494-16-000082-index.html,https://www.sec.gov/Archives/edgar/data/1274494/000127449416000082/a8-ktetrasunoperations.htm
SEC8K-0001104659-16-131996,0001137789,0001104659-16-131996,8-K,2016-07-11,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,5,2020-06-02,2025-06-16,https://www.sec.gov/Archives/edgar/data/1137789/000110465916131996/0001104659-16-131996-index.html,https://www.sec.gov/Archives/edgar/data/1137789/000110465916131996/a16-14729_18k.htm
SEC8K-0001299933-16-002755,0000040704,0001299933-16-002755,8-K,2016-07-21,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2021-05-06,2025-10-01,https://www.sec.gov/Archives/edgar/data/40704/000129993316002755/0001299933-16-002755-index.html,https://www.sec.gov/Archives/edgar/data/40704/000129993316002755/htm_53820.htm
SEC8K-0001031296-16-000095,0001031296,0001031296-16-000095,8-K,2016-07-22,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1031296/000103129616000095/0001031296-16-000095-index.html,https://www.sec.gov/Archives/edgar/data/1031296/000103129616000095/a8-kdated07192016.htm
SEC8K-0001171843-16-011295,0000008670,0001171843-16-011295,8-K,2016-07-28,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/8670/000117184316011295/0001171843-16-011295-index.html,https://www.sec.gov/Archives/edgar/data/8670/000117184316011295/f8k_072816.htm
SEC8K-0001193125-16-684126,0000858877,0001193125-16-684126,8-K,2016-08-17,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,5,2020-08-12,2026-05-13,https://www.sec.gov/Archives/edgar/data/858877/000119312516684126/0001193125-16-684126-index.html,https://www.sec.gov/Archives/edgar/data/858877/000119312516684126/d410923d8k.htm
SEC8K-0001104659-16-142094,0000217346,0001104659-16-142094,8-K,2016-08-30,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,5,2019-12-06,2024-12-18,https://www.sec.gov/Archives/edgar/data/217346/000110465916142094/0001104659-16-142094-index.html,https://www.sec.gov/Archives/edgar/data/217346/000110465916142094/a16-17707_18k.htm
SEC8K-0001521332-16-000119,0001521332,0001521332-16-000119,8-K,2016-08-31,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2021-11-09,2021-11-09,https://www.sec.gov/Archives/edgar/data/1521332/000152133216000119/0001521332-16-000119-index.html,https://www.sec.gov/Archives/edgar/data/1521332/000152133216000119/a8-k2023notesredemption.htm
SEC8K-0001193125-16-707902,0000035527,0001193125-16-707902,8-K,2016-09-13,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2025-09-09,2025-09-09,https://www.sec.gov/Archives/edgar/data/35527/000119312516707902/0001193125-16-707902-index.html,https://www.sec.gov/Archives/edgar/data/35527/000119312516707902/d249679d8k.htm
SEC8K-0001193125-16-713972,0000877212,0001193125-16-713972,8-K,2016-09-20,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2025-12-15,2025-12-15,https://www.sec.gov/Archives/edgar/data/877212/000119312516713972/0001193125-16-713972-index.html,https://www.sec.gov/Archives/edgar/data/877212/000119312516713972/d262284d8k.htm
SEC8K-0001193125-16-715958,0000898293,0001193125-16-715958,8-K,2016-09-21,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2023-10-02,2025-06-20,https://www.sec.gov/Archives/edgar/data/898293/000119312516715958/0001193125-16-715958-index.html,https://www.sec.gov/Archives/edgar/data/898293/000119312516715958/d248729d8k.htm
SEC8K-0001193125-16-718442,0001097864,0001193125-16-718442,8-K,2016-09-23,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,6,2020-04-09,2025-11-17,https://www.sec.gov/Archives/edgar/data/1097864/000119312516718442/0001193125-16-718442-index.html,https://www.sec.gov/Archives/edgar/data/1097864/000119312516718442/d174351d8k.htm
SEC8K-0000086521-16-000132,0001032208,0000086521-16-000132,8-K,2016-09-30,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1032208/000008652116000132/0000086521-16-000132-index.html,https://www.sec.gov/Archives/edgar/data/1032208/000008652116000132/sre8k09292016.htm
SEC8K-0001193125-16-731087,0000788784,0001193125-16-731087,8-K,2016-10-05,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2019-06-21,2021-08-13,https://www.sec.gov/Archives/edgar/data/788784/000119312516731087/0001193125-16-731087-index.html,https://www.sec.gov/Archives/edgar/data/788784/000119312516731087/d253089d8k.htm
SEC8K-0001193125-16-731756,0000707549,0001193125-16-731756,8-K,2016-10-06,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2023-01-25,2023-01-25,https://www.sec.gov/Archives/edgar/data/707549/000119312516731756/0001193125-16-731756-index.html,https://www.sec.gov/Archives/edgar/data/707549/000119312516731756/d271204d8k.htm
SEC8K-0001104659-16-149114,0000077476,0001104659-16-149114,8-K,2016-10-06,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/77476/000110465916149114/0001104659-16-149114-index.html,https://www.sec.gov/Archives/edgar/data/77476/000110465916149114/a16-18482_58k.htm
SEC8K-0001326160-16-000401,0001326160,0001326160-16-000401,8-K,2016-10-13,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,5,2020-07-06,2023-06-12,https://www.sec.gov/Archives/edgar/data/1326160/000132616016000401/0001326160-16-000401-index.html,https://www.sec.gov/Archives/edgar/data/1326160/000132616016000401/a10-12x16final8xk.htm
SEC8K-0001104659-16-150081,0000047217,0001104659-16-150081,8-K,2016-10-13,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2019-10-04,2025-11-25,https://www.sec.gov/Archives/edgar/data/47217/000110465916150081/0001104659-16-150081-index.html,https://www.sec.gov/Archives/edgar/data/47217/000110465916150081/a16-19790_18k.htm
SEC8K-0000875320-16-000098,0000875320,0000875320-16-000098,8-K,2016-10-17,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2019-09-17,2019-09-17,https://www.sec.gov/Archives/edgar/data/875320/000087532016000098/0000875320-16-000098-index.html,https://www.sec.gov/Archives/edgar/data/875320/000087532016000098/a8-kbankofamericacreditagr.htm
SEC8K-0001104659-16-151034,0000217346,0001104659-16-151034,8-K,2016-10-20,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,5,2019-12-06,2024-12-18,https://www.sec.gov/Archives/edgar/data/217346/000110465916151034/0001104659-16-151034-index.html,https://www.sec.gov/Archives/edgar/data/217346/000110465916151034/a16-20196_18k.htm
SEC8K-0001193125-16-755300,0000877212,0001193125-16-755300,8-K,2016-11-01,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2025-12-15,2025-12-15,https://www.sec.gov/Archives/edgar/data/877212/000119312516755300/0001193125-16-755300-index.html,https://www.sec.gov/Archives/edgar/data/877212/000119312516755300/d284671d8k.htm
SEC8K-0001193125-16-758809,0001002047,0001193125-16-758809,8-K,2016-11-03,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2020-08-26,2023-01-31,https://www.sec.gov/Archives/edgar/data/1002047/000119312516758809/0001193125-16-758809-index.html,https://www.sec.gov/Archives/edgar/data/1002047/000119312516758809/d286342d8k.htm
SEC8K-0001274494-16-000103,0001274494,0001274494-16-000103,8-K,2016-11-16,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1274494/000127449416000103/0001274494-16-000103-index.html,https://www.sec.gov/Archives/edgar/data/1274494/000127449416000103/a8-kseries6andupdatedguida.htm
SEC8K-0001299933-16-003269,0000040704,0001299933-16-003269,8-K,2016-12-05,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2021-05-06,2025-10-01,https://www.sec.gov/Archives/edgar/data/40704/000129993316003269/0001299933-16-003269-index.html,https://www.sec.gov/Archives/edgar/data/40704/000129993316003269/htm_54337.htm
SEC8K-0001193125-16-785958,0000087347,0001193125-16-785958,8-K,2016-12-06,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,3,2019-09-04,2020-06-16,https://www.sec.gov/Archives/edgar/data/87347/000119312516785958/0001193125-16-785958-index.html,https://www.sec.gov/Archives/edgar/data/87347/000119312516785958/d287232d8k.htm
SEC8K-0000065984-16-000736,0000065984,0000065984-16-000736,8-K,2016-12-08,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2024-03-12,2024-03-12,https://www.sec.gov/Archives/edgar/data/65984/000006598416000736/0000065984-16-000736-index.html,https://www.sec.gov/Archives/edgar/data/65984/000006598416000736/a11016.htm
SEC8K-0000079879-16-000121,0000079879,0000079879-16-000121,8-K,2016-12-09,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2019-06-10,2020-06-08,https://www.sec.gov/Archives/edgar/data/79879/000007987916000121/0000079879-16-000121-index.html,https://www.sec.gov/Archives/edgar/data/79879/000007987916000121/form8-kdecemberboardapprov.htm
SEC8K-0001558370-16-010540,0001164727,0001558370-16-010540,8-K,2016-12-13,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1164727/000155837016010540/0001558370-16-010540-index.html,https://www.sec.gov/Archives/edgar/data/1164727/000155837016010540/nem-20161207x8k.htm
SEC8K-0001193125-16-792063,0001109357,0001193125-16-792063,8-K,2016-12-13,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,3,2020-08-21,2021-04-30,https://www.sec.gov/Archives/edgar/data/1109357/000119312516792063/0001193125-16-792063-index.html,https://www.sec.gov/Archives/edgar/data/1109357/000119312516792063/d314655d8k.htm
SEC8K-0000065984-17-000002,0000065984,0000065984-17-000002,8-K,2017-01-09,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2024-03-12,2024-03-12,https://www.sec.gov/Archives/edgar/data/65984/000006598417000002/0000065984-17-000002-index.html,https://www.sec.gov/Archives/edgar/data/65984/000006598417000002/a00117.htm
SEC8K-0001031296-17-000006,0001031296,0001031296-17-000006,8-K,2017-01-19,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1031296/000103129617000006/0001031296-17-000006-index.html,https://www.sec.gov/Archives/edgar/data/1031296/000103129617000006/a8-kdated01192017.htm
SEC8K-0001193125-17-024491,0001120193,0001193125-17-024491,8-K,2017-01-31,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1120193/000119312517024491/0001193125-17-024491-index.html,https://www.sec.gov/Archives/edgar/data/1120193/000119312517024491/d338945d8k.htm
SEC8K-0001628280-17-000641,0000048898,0001628280-17-000641,8-K,2017-01-31,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/48898/000162828017000641/0001628280-17-000641-index.html,https://www.sec.gov/Archives/edgar/data/48898/000162828017000641/form8-k_013117.htm
SEC8K-0000202058-17-000006,0000202058,0000202058-17-000006,8-K,2017-02-01,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/202058/000020205817000006/0000202058-17-000006-index.html,https://www.sec.gov/Archives/edgar/data/202058/000020205817000006/fy178-kprojectmagnoliasale.htm
SEC8K-0001157523-17-000513,0000051253,0001157523-17-000513,8-K,2017-02-15,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/51253/000115752317000513/0001157523-17-000513-index.html,https://www.sec.gov/Archives/edgar/data/51253/000115752317000513/a51511037.htm
SEC8K-0001104659-17-010115,0001001250,0001104659-17-010115,8-K/A,2017-02-17,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,13,2019-06-13,2026-07-07,https://www.sec.gov/Archives/edgar/data/1001250/000110465917010115/0001104659-17-010115-index.html,https://www.sec.gov/Archives/edgar/data/1001250/000110465917010115/a17-4646_18ka.htm
SEC8K-0001628280-17-001659,0000310158,0001628280-17-001659,8-K,2017-02-23,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2024-02-01,2025-07-29,https://www.sec.gov/Archives/edgar/data/310158/000162828017001659/0001628280-17-001659-index.html,https://www.sec.gov/Archives/edgar/data/310158/000162828017001659/a8-k2017_2x23item206xmater.htm
