universe_role,event_kind,horizon_sessions,era_id,market_herd_stage,sector_herd_stage,episodes,tickers,signal_weeks,median_total_return,positive_return_fraction,median_maximum_favorable_excursion,median_maximum_adverse_excursion
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2019_2021,SCATTER,DRIFT,6,6,3,0.2100668047091074,0.8333333333333334,0.2228165997953196,-0.05164226700790765
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2019_2021,SCATTER,RUSH,8,8,1,0.16153321486995645,1.0,0.2194982372135828,-0.02839766611762105
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2019_2021,SCATTER,SCATTER,274,219,19,0.2076990538656167,0.8394160583941606,0.29358015608692556,-0.06866704305207144
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2022_2024,CALM,CALM,634,325,58,0.02625563512154355,0.5583596214511041,0.1329284304364568,-0.11228427505325306
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2022_2024,CALM,DRIFT,195,159,38,0.0585721801543783,0.6,0.1695570439631337,-0.0937424084850521
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2022_2024,CALM,RUSH,13,13,4,0.1251567866274199,0.6153846153846154,0.2090812792878735,-0.0510147971488296
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2022_2024,CALM,SCATTER,255,190,35,0.0244572961959237,0.5843137254901961,0.1314068441207965,-0.1081428196228725
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2022_2024,DRIFT,CALM,98,88,28,-0.0148551315051397,0.47959183673469385,0.14901690220420943,-0.1135120330372297
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2022_2024,DRIFT,DRIFT,143,114,27,0.0201030702028224,0.5454545454545454,0.1536156036088551,-0.1298077064320733
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2022_2024,DRIFT,RUSH,24,22,14,-0.00194800618709865,0.5,0.1211908584312271,-0.12140482852693166
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2022_2024,DRIFT,SCATTER,11,11,5,0.2287379220515106,0.7272727272727273,0.2630100244160958,-0.0269008935627071
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2022_2024,SCATTER,CALM,93,89,23,0.0061963892412295,0.5376344086021505,0.1385114217318117,-0.0908046189970299
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2022_2024,SCATTER,DRIFT,21,21,8,-0.0556623659179633,0.2857142857142857,0.0926311953025631,-0.1462839648979785
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2022_2024,SCATTER,FLEE,1,1,1,-0.3496985534211028,0.0,0.0852714144655502,-0.4563307629465295
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2022_2024,SCATTER,RUSH,4,4,3,-0.016550901716508,0.5,0.14938077835728253,-0.1432213312621919
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2022_2024,SCATTER,SCATTER,230,189,36,0.03200401369079625,0.5565217391304348,0.12681256005184988,-0.17030015579571112
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2025_2026,CALM,CALM,327,227,43,0.0627531182402159,0.6238532110091743,0.1853884290251788,-0.1015678650565149
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2025_2026,CALM,DRIFT,83,73,26,0.0282165413551553,0.6024096385542169,0.1681450297401117,-0.1149945844714095
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2025_2026,CALM,SCATTER,107,103,19,0.059534031391623,0.6542056074766355,0.1913299291102359,-0.0821816829268614
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2025_2026,SCATTER,CALM,6,6,2,-0.1252821964345068,0.3333333333333333,0.0638174061370744,-0.15322685056171353
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2025_2026,SCATTER,DRIFT,1,1,1,0.2232226896074183,1.0,0.2352176014312037,-0.0401021078745716
INDEPENDENT_CURRENT_CONSTITUENTS,TRANSITION_RECOVERING,130,ERA_2025_2026,SCATTER,SCATTER,5,5,3,0.1315417419851898,0.6,0.1972216832148816,-0.1664258147056444
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2013_2015,CALM,CALM,14,12,9,0.00721287861832315,0.5714285714285714,0.01120658627789245,-0.01787762651074625
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2013_2015,CALM,DRIFT,3,3,3,-0.0055239393048895,0.3333333333333333,0.0224575150529653,-0.0276195233635098
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2013_2015,CALM,FLEE,5,4,2,0.0136221983039308,0.6,0.0429438820453409,-0.0221222660237686
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2013_2015,CALM,SCATTER,31,21,20,0.0058368089090874,0.5806451612903226,0.0244618155295253,-0.0131600333888436
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2013_2015,SCATTER,CALM,1,1,1,0.0215856161634335,1.0,0.0286445219456641,-0.0075703105882353
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2013_2015,SCATTER,FLEE,14,14,7,0.0257990061598087,0.6428571428571429,0.030278614991325253,-0.04274197808083495
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2013_2015,SCATTER,SCATTER,54,32,33,-0.00177871295894375,0.46296296296296297,0.018932185566445547,-0.021546334927537547
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2016_2018,CALM,CALM,10,7,8,0.0115471697167002,0.6,0.023018895691536652,-0.01227553971095555
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2016_2018,CALM,FLEE,1,1,1,0.0130675113940135,1.0,0.0197156551055672,-0.0034385608057247
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2016_2018,CALM,SCATTER,29,23,20,0.0072910520126232,0.6551724137931034,0.0205383086565211,-0.0124044358854372
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2016_2018,DRIFT,CALM,2,2,2,-0.01362280074510195,0.0,0.00390468392924365,-0.034032742230980254
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2016_2018,DRIFT,DRIFT,2,1,2,-0.00011332917402134997,0.5,0.01725985163629425,-0.015303610768589701
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2016_2018,DRIFT,SCATTER,3,3,3,-0.004084389281671,0.3333333333333333,0.0075652430299384,-0.0152776479279708
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2016_2018,SCATTER,CALM,4,4,3,0.0210471403982064,0.75,0.0304815093686071,-0.00803513554213795
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2016_2018,SCATTER,FLEE,21,15,7,0.0067195363803869,0.6190476190476191,0.0365206104946935,-0.0357508602369675
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2016_2018,SCATTER,SCATTER,21,17,13,0.00119018155152,0.5238095238095238,0.0289646356429598,-0.0323710831162946
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2019_2021,CALM,CALM,17,13,13,-0.0157395976392216,0.4117647058823529,0.0130137574373532,-0.0266571193288508
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2019_2021,CALM,SCATTER,28,21,20,0.00246025738505655,0.6071428571428571,0.02644445822529625,-0.025211611166157798
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2019_2021,DRIFT,CALM,5,5,5,-0.0190990611855401,0.4,0.0195971895308455,-0.0263086763668887
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2019_2021,DRIFT,DRIFT,1,1,1,0.0809558578109113,1.0,0.0837660718489143,-0.0067261591036559
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2019_2021,DRIFT,SCATTER,7,5,7,0.0270619108293206,0.7142857142857143,0.0361206364485293,-0.0133779138823948
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2019_2021,FLEE,FLEE,8,8,1,0.17228886796125958,1.0,0.281084615154454,-0.05141799229174865
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2019_2021,FLEE,SCATTER,2,2,1,0.150258868199789,1.0,0.2185697326025816,-0.07134200677724875
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2019_2021,SCATTER,CALM,2,2,2,-0.0063549686333054505,0.5,0.0238253004785731,-0.0203282932416034
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2019_2021,SCATTER,FLEE,7,7,2,0.0185446350956168,0.7142857142857143,0.1344973585935742,-0.0996996990675374
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2019_2021,SCATTER,SCATTER,17,14,10,0.0270420192855616,0.8235294117647058,0.0437760632800978,-0.015394882301928
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2022_2024,CALM,CALM,13,9,12,-0.0031003288235456,0.46153846153846156,0.0312158002765985,-0.0277995263487901
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2022_2024,CALM,FLEE,1,1,1,0.0440001109691499,1.0,0.0460465622874655,-0.0046511627906976
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2022_2024,CALM,SCATTER,26,16,17,-0.0089220284194482,0.46153846153846156,0.0153367022264915,-0.01846052645272965
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2022_2024,DRIFT,CALM,4,4,4,-0.013404191398369798,0.5,0.01589015961451975,-0.03746907989943625
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2022_2024,DRIFT,DRIFT,2,2,2,0.0025188472926742003,1.0,0.029831264854156353,-0.02073062683776895
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2022_2024,DRIFT,SCATTER,3,3,3,0.0162472653878611,0.6666666666666666,0.0290685875352707,-0.022332335696359
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2022_2024,SCATTER,CALM,3,3,3,-0.0397646335952071,0.3333333333333333,0.0243016469773116,-0.0470365782520777
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2022_2024,SCATTER,DRIFT,1,1,1,0.0425182271225139,1.0,0.0899737950454537,-0.0021945364417499
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2022_2024,SCATTER,FLEE,6,5,5,0.02648140106100925,0.6666666666666666,0.0673009802169136,-0.03926103418353655
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2022_2024,SCATTER,SCATTER,71,41,34,0.0011722013325974,0.5211267605633803,0.0325862846297719,-0.0296467452648837
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2025_2026,CALM,CALM,17,17,13,0.0165263001491438,0.6470588235294118,0.0325395352940542,-0.0108177764993
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2025_2026,CALM,FLEE,1,1,1,0.0666188618539052,1.0,0.0682903915210908,-0.0126552671074225
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2025_2026,CALM,SCATTER,32,24,19,0.00429690651179435,0.625,0.02642862642737925,-0.0165184736232902
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2025_2026,DRIFT,CALM,1,1,1,0.0360369415203098,1.0,0.0658153383006352,-0.0107505418024647
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2025_2026,DRIFT,SCATTER,3,3,2,0.0333458977658285,0.6666666666666666,0.0639076586519447,-0.0141403427785419
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2025_2026,SCATTER,FLEE,2,2,1,0.18834125071955707,1.0,0.23965568400676407,-0.0221122539856226
PRIMARY,STAGE_ENTRY_FLEE,5,ERA_2025_2026,SCATTER,SCATTER,6,6,4,0.00895878685759255,0.5,0.0361298516238367,-0.03291819951004855
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2013_2015,CALM,CALM,14,12,9,0.0073478356586903,0.6428571428571429,0.015721017646960697,-0.01906783284681745
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2013_2015,CALM,DRIFT,3,3,3,0.0208965753256813,1.0,0.0277425675133407,-0.0276195233635098
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2013_2015,CALM,FLEE,5,4,2,-0.0527831022564589,0.2,0.0429438820453409,-0.054906557601022
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2013_2015,CALM,SCATTER,31,21,20,0.0096260627240465,0.5806451612903226,0.0285344349107146,-0.0222901248020287
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2013_2015,SCATTER,CALM,1,1,1,0.0193351123685303,1.0,0.0316112516761615,-0.0075703105882353
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2013_2015,SCATTER,FLEE,14,14,7,0.040428225087486946,0.7857142857142857,0.0665090733271668,-0.04975694764225955
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2013_2015,SCATTER,SCATTER,54,32,33,-0.0011934945350072705,0.5,0.0255981313689006,-0.033555311965437803
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2016_2018,CALM,CALM,10,7,8,0.010706917805706501,0.7,0.0423569838487318,-0.01832216413678065
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2016_2018,CALM,FLEE,1,1,1,-0.0116915801792634,0.0,0.0231547252549677,-0.0137548579517414
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2016_2018,CALM,SCATTER,29,23,20,0.0156495928119406,0.7586206896551724,0.0320734052040616,-0.014494556016819
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2016_2018,DRIFT,CALM,2,2,2,-0.0371799421593471,0.0,0.00466116385759815,-0.0516596982969919
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2016_2018,DRIFT,DRIFT,2,1,2,8.984265947864499e-08,0.5,0.019766757431328753,-0.01569148465158515
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2016_2018,DRIFT,SCATTER,3,3,3,-0.0114961080923319,0.0,0.0195124410374691,-0.0296476508147937
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2016_2018,SCATTER,CALM,4,4,3,0.0027058056250058513,0.5,0.0304815093686071,-0.02379802295954955
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2016_2018,SCATTER,FLEE,21,15,7,0.0465211833775232,0.5714285714285714,0.0581614224183948,-0.0462020150190498
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2016_2018,SCATTER,SCATTER,21,17,13,-0.0163724885993561,0.42857142857142855,0.0473261733223688,-0.0629923122954557
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2019_2021,CALM,CALM,17,13,13,-0.015077491966602,0.29411764705882354,0.0156053257688506,-0.0517363462823637
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2019_2021,CALM,SCATTER,28,21,20,0.014669209730760201,0.6428571428571429,0.0372287611703142,-0.028004097144899202
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2019_2021,DRIFT,CALM,5,5,5,-0.0118819938139107,0.4,0.0195971895308455,-0.03731545303392
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2019_2021,DRIFT,DRIFT,1,1,1,0.1442854559835302,1.0,0.1442854559835302,-0.0067261591036559
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2019_2021,DRIFT,SCATTER,7,5,7,0.0060520061256366,0.5714285714285714,0.0361206364485293,-0.0133779138823948
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2019_2021,FLEE,FLEE,8,8,1,0.15128072448979055,1.0,0.29272676407815656,-0.05141799229174865
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2019_2021,FLEE,SCATTER,2,2,1,0.17267116972521873,1.0,0.24281566062445958,-0.07134200677724875
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2019_2021,SCATTER,CALM,2,2,2,0.017768717202585303,0.5,0.04671424311623495,-0.0203282932416034
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2019_2021,SCATTER,FLEE,7,7,2,0.1252017161581116,0.7142857142857143,0.1798011455807828,-0.0996996990675374
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2019_2021,SCATTER,SCATTER,17,14,10,0.0037447440698901,0.5294117647058824,0.069496845976269,-0.0203720932526091
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2022_2024,CALM,CALM,13,9,12,-0.0050566990782403,0.46153846153846156,0.0360772679978771,-0.049035579340531
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2022_2024,CALM,FLEE,1,1,1,0.029116373302144,1.0,0.0635348827120292,-0.0046511627906976
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2022_2024,CALM,SCATTER,26,16,17,0.021035763261187,0.6923076923076923,0.0336194671728886,-0.024820602939931498
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2022_2024,DRIFT,CALM,4,4,4,-0.0011238813204060998,0.5,0.0312090087955386,-0.03746907989943625
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2022_2024,DRIFT,DRIFT,2,2,2,0.010734453304921551,0.5,0.050416871082250944,-0.02073062683776895
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2022_2024,DRIFT,SCATTER,3,3,3,-0.002286411011285,0.3333333333333333,0.0358823938506323,-0.0265816137516547
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2022_2024,SCATTER,CALM,3,3,3,-0.0463639553787492,0.3333333333333333,0.0243016469773116,-0.075241700417188
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2022_2024,SCATTER,DRIFT,1,1,1,0.0281168482728901,1.0,0.0899737950454537,-0.0021945364417499
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2022_2024,SCATTER,FLEE,6,5,5,-0.0221668751954844,0.5,0.0673009802169136,-0.0661417655071157
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2022_2024,SCATTER,SCATTER,71,41,34,0.0177954839260467,0.6619718309859155,0.0592069781337247,-0.0370735546001509
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2025_2026,CALM,CALM,17,17,13,0.0273546062510876,0.7647058823529411,0.0396079823897213,-0.0174322316807322
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2025_2026,CALM,FLEE,1,1,1,0.1065182292796806,1.0,0.1377746390060095,-0.0126552671074225
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2025_2026,CALM,SCATTER,32,24,19,0.01288164393317635,0.625,0.03493323719930455,-0.0194928088066137
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2025_2026,DRIFT,CALM,1,1,1,0.0517841530624219,1.0,0.0679351489785382,-0.0107505418024647
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2025_2026,DRIFT,SCATTER,3,3,2,-0.0026901483369049,0.3333333333333333,0.0639076586519447,-0.0391196561562273
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2025_2026,SCATTER,FLEE,2,2,1,0.09367519866401425,1.0,0.23965568400676407,-0.0221122539856226
PRIMARY,STAGE_ENTRY_FLEE,10,ERA_2025_2026,SCATTER,SCATTER,6,6,4,0.037911759777197795,0.6666666666666666,0.047522321265507456,-0.04822613212417
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2013_2015,CALM,CALM,14,12,9,0.00803290983754675,0.5714285714285714,0.031901899368120545,-0.02166134041418335
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2013_2015,CALM,DRIFT,3,3,3,0.0710662306488452,1.0,0.1104653556418648,-0.0276195233635098
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2013_2015,CALM,FLEE,5,4,2,0.0360212229813678,0.8,0.0495455499421098,-0.0716900706175076
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2013_2015,CALM,SCATTER,31,21,20,0.0243012386002772,0.6451612903225806,0.0417887300465515,-0.0339255436090472
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2013_2015,SCATTER,CALM,1,1,1,0.025779976798774,1.0,0.0316112516761615,-0.0113555580007517
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2013_2015,SCATTER,FLEE,14,14,7,0.041808492961352445,0.9285714285714286,0.07186857256415545,-0.04975694764225955
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2013_2015,SCATTER,SCATTER,54,32,33,0.0018066844537791501,0.5370370370370371,0.037699370929565046,-0.05105916584347945
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2016_2018,CALM,CALM,10,7,8,0.03746249291804145,0.8,0.06398994243044395,-0.027770793015685052
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2016_2018,CALM,FLEE,1,1,1,0.0263642221580302,1.0,0.0371390235824622,-0.0137548579517414
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2016_2018,CALM,SCATTER,29,23,20,0.0300444185121939,0.7241379310344828,0.0571425744944744,-0.0156659219045363
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2016_2018,DRIFT,CALM,2,2,2,-0.057211982506121556,0.0,0.00466116385759815,-0.06783145219332265
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2016_2018,DRIFT,DRIFT,2,1,2,-0.02914818005227535,0.0,0.019960647370566402,-0.0376881335366979
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2016_2018,DRIFT,SCATTER,3,3,3,0.0046889864598114,0.6666666666666666,0.0266972819827744,-0.0514021628689997
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2016_2018,SCATTER,CALM,4,4,3,-0.00922967547927965,0.5,0.0346629651455008,-0.039461013924109195
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2016_2018,SCATTER,FLEE,21,15,7,0.0357235272641176,0.7142857142857143,0.0810838484050897,-0.0462020150190498
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2016_2018,SCATTER,SCATTER,21,17,13,-0.0260272241331885,0.23809523809523808,0.0679803924960265,-0.0857391176333758
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2019_2021,CALM,CALM,17,13,13,-0.0020009202522809,0.47058823529411764,0.0488453244597206,-0.0548524942317314
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2019_2021,CALM,SCATTER,28,21,20,0.05702451454621975,0.7857142857142857,0.0884129348457629,-0.030395746801962803
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2019_2021,DRIFT,CALM,5,5,5,0.0095547335529917,0.6,0.0308217427112968,-0.03731545303392
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2019_2021,DRIFT,DRIFT,1,1,1,0.2483831780055767,1.0,0.2501643691001947,-0.0067261591036559
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2019_2021,DRIFT,SCATTER,7,5,7,-0.0399839692311941,0.2857142857142857,0.0361206364485293,-0.0534073482860166
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2019_2021,FLEE,FLEE,8,8,1,0.34964770483672303,1.0,0.4035585276707341,-0.05141799229174865
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2019_2021,FLEE,SCATTER,2,2,1,0.2697677322070494,1.0,0.33722926733446157,-0.07134200677724875
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2019_2021,SCATTER,CALM,2,2,2,0.0817850514762057,1.0,0.08883151430823324,-0.0203282932416034
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2019_2021,SCATTER,FLEE,7,7,2,0.2514118847145066,0.8571428571428571,0.326675952596684,-0.0996996990675374
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2019_2021,SCATTER,SCATTER,17,14,10,0.0254523991480122,0.5882352941176471,0.0877107119669318,-0.0203720932526091
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2022_2024,CALM,CALM,13,9,12,-0.0092044090693494,0.46153846153846156,0.0362640327128873,-0.0496254649407832
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2022_2024,CALM,FLEE,1,1,1,0.035895537670791,1.0,0.0724652492006183,-0.0046511627906976
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2022_2024,CALM,SCATTER,26,16,17,0.029026233066222352,0.6538461538461539,0.05903769460371315,-0.0404561924459278
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2022_2024,DRIFT,CALM,4,4,4,0.03119400800718015,0.75,0.05302749854078555,-0.03746907989943625
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2022_2024,DRIFT,DRIFT,2,2,2,-0.060757352939327006,0.0,0.050416871082250944,-0.0785598499571184
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2022_2024,DRIFT,SCATTER,3,3,3,0.0008664818105186,0.6666666666666666,0.0358823938506323,-0.0265816137516547
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2022_2024,SCATTER,CALM,3,3,3,-0.0124842570765464,0.3333333333333333,0.0243016469773116,-0.075241700417188
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2022_2024,SCATTER,DRIFT,1,1,1,0.0794609458451007,1.0,0.0899737950454537,-0.0297628832824149
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2022_2024,SCATTER,FLEE,6,5,5,-0.0020867557024491007,0.5,0.08529065841880624,-0.07159597112945909
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2022_2024,SCATTER,SCATTER,71,41,34,0.0104032547789552,0.5774647887323944,0.0835947602130804,-0.0552704439620145
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2025_2026,CALM,CALM,17,17,13,-0.0064275788837534,0.35294117647058826,0.0590276412326702,-0.0294005496613798
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2025_2026,CALM,FLEE,1,1,1,0.088931514627186,1.0,0.1377746390060095,-0.0126552671074225
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2025_2026,CALM,SCATTER,31,24,18,0.0053989065536028,0.5483870967741935,0.0470043124630077,-0.0421197069357258
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2025_2026,DRIFT,CALM,1,1,1,0.0686922740796844,1.0,0.1127542307954589,-0.0107505418024647
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2025_2026,DRIFT,SCATTER,3,3,2,0.0081426171725458,0.6666666666666666,0.0873727444665162,-0.0391196561562273
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2025_2026,SCATTER,FLEE,2,2,1,0.32484459065150245,1.0,0.35792426438617864,-0.0221122539856226
PRIMARY,STAGE_ENTRY_FLEE,20,ERA_2025_2026,SCATTER,SCATTER,6,6,4,0.00597316963671575,0.8333333333333334,0.07501552405640094,-0.048913453160048054
PRIMARY,STAGE_ENTRY_FLEE,21,ERA_2013_2015,CALM,CALM,14,12,9,0.0091653252179568,0.5714285714285714,0.031901899368120545,-0.0224647160030539
PRIMARY,STAGE_ENTRY_FLEE,21,ERA_2013_2015,CALM,DRIFT,3,3,3,0.0652056077376159,1.0,0.1104653556418648,-0.0276195233635098
PRIMARY,STAGE_ENTRY_FLEE,21,ERA_2013_2015,CALM,FLEE,5,4,2,0.0341016778513552,0.8,0.0497351198629201,-0.0716900706175076
PRIMARY,STAGE_ENTRY_FLEE,21,ERA_2013_2015,CALM,SCATTER,31,21,20,0.0212847243241627,0.6129032258064516,0.0432408559329409,-0.0339255436090472
PRIMARY,STAGE_ENTRY_FLEE,21,ERA_2013_2015,SCATTER,CALM,1,1,1,0.0207673279014755,1.0,0.0316112516761615,-0.0113555580007517
PRIMARY,STAGE_ENTRY_FLEE,21,ERA_2013_2015,SCATTER,FLEE,14,14,7,0.03868903515647735,0.9285714285714286,0.07186857256415545,-0.04975694764225955
