queue_id,priority,event_id,cik,accession_number,filing_date,matched_items,prior_identity_status,primary_document_url,collection_status,source_sha256,extracted_symbols,adjudication_status
IDENTITY-0001193125-08-194325,P2_LONG_HISTORY,SEC8K-0001193125-08-194325,0000080661,0001193125-08-194325,2008-09-11,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/80661/000119312508194325/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-08-198086,P2_LONG_HISTORY,SEC8K-0001193125-08-198086,0001045810,0001193125-08-198086,2008-09-18,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1045810/000119312508198086/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-08-198664,P2_LONG_HISTORY,SEC8K-0001193125-08-198664,0001137789,0001193125-08-198664,2008-09-19,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1137789/000119312508198664/d8k.htm,PENDING,,,PENDING
IDENTITY-0000723125-08-000072,P2_LONG_HISTORY,SEC8K-0000723125-08-000072,0000723125,0000723125-08-000072,2008-10-01,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/723125/000072312508000072/q408_8-k.htm,PENDING,,,PENDING
IDENTITY-0001299933-08-004651,P2_LONG_HISTORY,SEC8K-0001299933-08-004651,0001065088,0001299933-08-004651,2008-10-06,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1065088/000129993308004651/htm_29281.htm,PENDING,,,PENDING
IDENTITY-0001193125-08-208901,P2_LONG_HISTORY,SEC8K-0001193125-08-208901,0000080661,0001193125-08-208901,2008-10-10,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/80661/000119312508208901/d8k.htm,PENDING,,,PENDING
IDENTITY-0000950123-08-012720,P2_LONG_HISTORY,SEC8K-0000950123-08-012720,0000077476,0000950123-08-012720,2008-10-14,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/77476/000095012308012720/y71807e8vk.htm,PENDING,,,PENDING
IDENTITY-0000723125-08-000107,P2_LONG_HISTORY,SEC8K-0000723125-08-000107,0000723125,0000723125-08-000107,2008-10-15,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/723125/000072312508000107/file8-k.htm,PENDING,,,PENDING
IDENTITY-0000891618-08-000465,P2_LONG_HISTORY,SEC8K-0000891618-08-000465,0000813672,0000891618-08-000465,2008-10-27,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/813672/000089161808000465/f50254e8vk.htm,PENDING,,,PENDING
IDENTITY-0000950134-08-019477,P2_LONG_HISTORY,SEC8K-0000950134-08-019477,0000813672,0000950134-08-019477,2008-11-05,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/813672/000095013408019477/f50428e8vk.htm,PENDING,,,PENDING
IDENTITY-0001181431-08-062619,P2_LONG_HISTORY,SEC8K-0001181431-08-062619,0000319201,0001181431-08-062619,2008-11-18,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/319201/000118143108062619/rrd223923.htm,PENDING,,,PENDING
IDENTITY-0001193125-08-239387,P2_LONG_HISTORY,SEC8K-0001193125-08-239387,0001086222,0001193125-08-239387,2008-11-19,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1086222/000119312508239387/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-08-243475,P2_LONG_HISTORY,SEC8K-0001193125-08-243475,0000063754,0001193125-08-243475,2008-11-25,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/63754/000119312508243475/d8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-08-074443,P2_LONG_HISTORY,SEC8K-0001104659-08-074443,0000796343,0001104659-08-074443,2008-12-03,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/796343/000110465908074443/a08-29657_18k.htm,PENDING,,,PENDING
IDENTITY-0000950134-08-022277,P2_LONG_HISTORY,SEC8K-0000950134-08-022277,0000106040,0000950134-08-022277,2008-12-17,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/106040/000095013408022277/a50846e8vk.htm,PENDING,,,PENDING
IDENTITY-0001104659-08-077078,P2_LONG_HISTORY,SEC8K-0001104659-08-077078,0001090872,0001104659-08-077078,2008-12-17,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1090872/000110465908077078/a08-30659_18k.htm,PENDING,,,PENDING
IDENTITY-0001193125-08-256569,P2_LONG_HISTORY,SEC8K-0001193125-08-256569,0000712515,0001193125-08-256569,2008-12-19,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/712515/000119312508256569/d8k.htm,PENDING,,,PENDING
IDENTITY-0000065984-08-000195,P2_LONG_HISTORY,SEC8K-0000065984-08-000195,0000065984,0000065984-08-000195,2008-12-23,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/65984/000006598408000195/a05608.htm,PENDING,,,PENDING
IDENTITY-0001193125-08-259972,P2_LONG_HISTORY,SEC8K-0001193125-08-259972,0001137789,0001193125-08-259972,2008-12-24,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1137789/000119312508259972/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-08-261099,P2_LONG_HISTORY,SEC8K-0001193125-08-261099,0000002488,0001193125-08-261099,2008-12-29,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/2488/000119312508261099/d8k.htm,PENDING,,,PENDING
IDENTITY-0000950137-08-014637,P2_LONG_HISTORY,SEC8K-0000950137-08-014637,0000068505,0000950137-08-014637,2008-12-30,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/68505/000095013708014637/c48467e8vk.htm,PENDING,,,PENDING
IDENTITY-0000050863-09-000006,P2_LONG_HISTORY,SEC8K-0000050863-09-000006,0000050863,0000050863-09-000006,2009-01-07,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/50863/000005086309000006/form8k.htm,PENDING,,,PENDING
IDENTITY-0001299933-09-000099,P2_LONG_HISTORY,SEC8K-0001299933-09-000099,0000202058,0001299933-09-000099,2009-01-07,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/202058/000129993309000099/htm_30728.htm,PENDING,,,PENDING
IDENTITY-0000950153-09-000029,P2_LONG_HISTORY,SEC8K-0000950153-09-000029,0000789570,0000950153-09-000029,2009-01-09,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/789570/000095015309000029/p13876e8vk.htm,PENDING,,,PENDING
IDENTITY-0001193125-09-004075,P2_LONG_HISTORY,SEC8K-0001193125-09-004075,0001097864,0001193125-09-004075,2009-01-09,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1097864/000119312509004075/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-09-005721,P2_LONG_HISTORY,SEC8K-0001193125-09-005721,0001137789,0001193125-09-005721,2009-01-14,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1137789/000119312509005721/d8k.htm,PENDING,,,PENDING
IDENTITY-0001157523-09-000295,P2_LONG_HISTORY,SEC8K-0001157523-09-000295,0001163165,0001157523-09-000295,2009-01-16,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1163165/000115752309000295/a5872912.htm,PENDING,,,PENDING
IDENTITY-0001193125-09-007392,P2_LONG_HISTORY,SEC8K-0001193125-09-007392,0000002488,0001193125-09-007392,2009-01-16,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/2488/000119312509007392/d8ka.htm,PENDING,,,PENDING
IDENTITY-0001104659-09-002946,P2_LONG_HISTORY,SEC8K-0001104659-09-002946,0000031462,0001104659-09-002946,2009-01-20,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/31462/000110465909002946/a09-3342_18k.htm,PENDING,,,PENDING
IDENTITY-0000950137-09-000352,P2_LONG_HISTORY,SEC8K-0000950137-09-000352,0000068505,0000950137-09-000352,2009-01-21,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/68505/000095013709000352/c48878e8vk.htm,PENDING,,,PENDING
IDENTITY-0001193125-09-008736,P2_LONG_HISTORY,SEC8K-0001193125-09-008736,0000080661,0001193125-09-008736,2009-01-21,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/80661/000119312509008736/d8k.htm,PENDING,,,PENDING
IDENTITY-0001206774-09-000080,P2_LONG_HISTORY,SEC8K-0001206774-09-000080,0000097476,0001206774-09-000080,2009-01-26,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/97476/000120677409000080/texas_8-k.htm,PENDING,,,PENDING
IDENTITY-0000024741-09-000003,P2_LONG_HISTORY,SEC8K-0000024741-09-000003,0000024741,0000024741-09-000003,2009-01-27,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/24741/000002474109000003/q4088k.htm,PENDING,,,PENDING
IDENTITY-0001193125-09-013203,P2_LONG_HISTORY,SEC8K-0001193125-09-013203,0000898293,0001193125-09-013203,2009-01-28,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/898293/000119312509013203/d8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-09-005356,P2_LONG_HISTORY,SEC8K-0001104659-09-005356,0001385157,0001104659-09-005356,2009-01-30,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1385157/000110465909005356/a09-4061_18k.htm,PENDING,,,PENDING
IDENTITY-0001193125-09-016478,P2_LONG_HISTORY,SEC8K-0001193125-09-016478,0001137789,0001193125-09-016478,2009-02-02,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1137789/000119312509016478/d8ka.htm,PENDING,,,PENDING
IDENTITY-0001193125-09-018820,P2_LONG_HISTORY,SEC8K-0001193125-09-018820,0001097864,0001193125-09-018820,2009-02-04,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1097864/000119312509018820/d8k.htm,PENDING,,,PENDING
IDENTITY-0001299933-09-000596,P2_LONG_HISTORY,SEC8K-0001299933-09-000596,0000202058,0001299933-09-000596,2009-02-04,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/202058/000129993309000596/htm_31194.htm,PENDING,,,PENDING
IDENTITY-0001104659-09-006611,P2_LONG_HISTORY,SEC8K-0001104659-09-006611,0001001250,0001104659-09-006611,2009-02-05,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1001250/000110465909006611/a09-4626_28k.htm,PENDING,,,PENDING
IDENTITY-0001362310-09-001156,P2_LONG_HISTORY,SEC8K-0001362310-09-001156,0001069202,0001362310-09-001156,2009-02-05,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1069202/000136231009001156/c80220e8vk.htm,PENDING,,,PENDING
IDENTITY-0001104659-09-010155,P2_LONG_HISTORY,SEC8K-0001104659-09-010155,0001090872,0001104659-09-010155,2009-02-17,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1090872/000110465909010155/a09-5706_18k.htm,PENDING,,,PENDING
IDENTITY-0000922224-09-000017,P2_LONG_HISTORY,SEC8K-0000922224-09-000017,0000922224,0000922224-09-000017,2009-02-24,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/922224/000092222409000017/form8k.htm,PENDING,,,PENDING
IDENTITY-0000723125-09-000010,P2_LONG_HISTORY,SEC8K-0000723125-09-000010,0000723125,0000723125-09-000010,2009-02-25,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/723125/000072312509000010/form8k-feb09.htm,PENDING,,,PENDING
IDENTITY-0000950129-09-000661,P2_LONG_HISTORY,SEC8K-0000950129-09-000661,0000823768,0000950129-09-000661,2009-02-27,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/823768/000095012909000661/h65967e8vk.htm,PENDING,,,PENDING
IDENTITY-0001104659-09-013879,P2_LONG_HISTORY,SEC8K-0001104659-09-013879,0000001800,0001104659-09-013879,2009-03-03,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1800/000110465909013879/a09-5758_18k.htm,PENDING,,,PENDING
IDENTITY-0001157523-09-001899,P2_LONG_HISTORY,SEC8K-0001157523-09-001899,0000936395,0001157523-09-001899,2009-03-05,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/936395/000115752309001899/a5910397.htm,PENDING,,,PENDING
IDENTITY-0001362310-09-003506,P2_LONG_HISTORY,SEC8K-0001362310-09-003506,0000866374,0001362310-09-003506,2009-03-10,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/866374/000136231009003506/c82337e8vk.htm,PENDING,,,PENDING
IDENTITY-0001299933-09-001141,P2_LONG_HISTORY,SEC8K-0001299933-09-001141,0000040704,0001299933-09-001141,2009-03-11,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/40704/000129993309001141/htm_31756.htm,PENDING,,,PENDING
IDENTITY-0001193125-09-052301,P2_LONG_HISTORY,SEC8K-0001193125-09-052301,0000910606,0001193125-09-052301,2009-03-12,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/910606/000119312509052301/d8k.htm,PENDING,,,PENDING
IDENTITY-0000320187-09-000035,P2_LONG_HISTORY,SEC8K-0000320187-09-000035,0000320187,0000320187-09-000035,2009-03-18,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/320187/000032018709000035/f8k090317.htm,PENDING,,,PENDING
IDENTITY-0001193125-09-061931,P2_LONG_HISTORY,SEC8K-0001193125-09-061931,0000898293,0001193125-09-061931,2009-03-24,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/898293/000119312509061931/d8ka.htm,PENDING,,,PENDING
IDENTITY-0000950134-09-006002,P2_LONG_HISTORY,SEC8K-0000950134-09-006002,0001045609,0000950134-09-006002,2009-03-25,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1045609/000095013409006002/f51937e8vk.htm,PENDING,,,PENDING
IDENTITY-0001104659-09-020139,P2_LONG_HISTORY,SEC8K-0001104659-09-020139,0001090872,0001104659-09-020139,2009-03-26,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1090872/000110465909020139/a09-8542_28k.htm,PENDING,,,PENDING
IDENTITY-0001091667-09-000049,P2_LONG_HISTORY,SEC8K-0001091667-09-000049,0001091667,0001091667-09-000049,2009-03-27,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1091667/000109166709000049/body.htm,PENDING,,,PENDING
IDENTITY-0001181431-09-017691,P2_LONG_HISTORY,SEC8K-0001181431-09-017691,0000319201,0001181431-09-017691,2009-03-30,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/319201/000118143109017691/rrd238529.htm,PENDING,,,PENDING
IDENTITY-0000040779-09-000017,P2_LONG_HISTORY,SEC8K-0000040779-09-000017,0001031296,0000040779-09-000017,2009-03-31,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1031296/000004077909000017/main8_k.htm,PENDING,,,PENDING
IDENTITY-0000723125-09-000026,P2_LONG_HISTORY,SEC8K-0000723125-09-000026,0000723125,0000723125-09-000026,2009-04-02,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/723125/000072312509000026/q209_8-k.htm,PENDING,,,PENDING
IDENTITY-0001193125-09-071618,P2_LONG_HISTORY,SEC8K-0001193125-09-071618,0001059556,0001193125-09-071618,2009-04-02,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1059556/000119312509071618/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-09-071640,P2_LONG_HISTORY,SEC8K-0001193125-09-071640,0000002488,0001193125-09-071640,2009-04-02,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/2488/000119312509071640/d8ka.htm,PENDING,,,PENDING
IDENTITY-0000950137-09-002635,P2_LONG_HISTORY,SEC8K-0000950137-09-002635,0000068505,0000950137-09-002635,2009-04-06,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/68505/000095013709002635/c50448e8vk.htm,PENDING,,,PENDING
IDENTITY-0001144204-09-019473,P2_LONG_HISTORY,SEC8K-0001144204-09-019473,0000016918,0001144204-09-019473,2009-04-08,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/16918/000114420409019473/v145540_8-k.htm,PENDING,,,PENDING
IDENTITY-0001193125-09-079270,P2_LONG_HISTORY,SEC8K-0001193125-09-079270,0000080661,0001193125-09-079270,2009-04-15,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/80661/000119312509079270/d8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-09-024624,P2_LONG_HISTORY,SEC8K-0001104659-09-024624,0001385157,0001104659-09-024624,2009-04-16,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1385157/000110465909024624/a09-10268_18k.htm,PENDING,,,PENDING
IDENTITY-0000950133-09-001165,P2_LONG_HISTORY,SEC8K-0000950133-09-001165,0000936395,0000950133-09-001165,2009-04-17,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/936395/000095013309001165/w73624e8vk.htm,PENDING,,,PENDING
